38,0.00,0.92,0.06,0.61,0.08,0.00,1.00,0.00,0.99,0.01,0.00,0.00,0.00,0.74,0.01,0.01,0.00,0.01,0.01,0.01,1.00,0.96
57,0.00,0.88,0.04,0.55,0.01,0.03,0.60,0.00,0.99,0.30,0.00,0.00,0.00,0.06,0.40,0.02,0.01,0.00,0.03,0.00,1.00,0.93
19,0.00,0.33,0.00,0.45,0.01,0.00,0.02,0.00,1.00,0.05,0.26,0.01,0.00,0.03,0.02,0.01,0.06,0.15,0.01,0.22,0.06,0.23
0,0.00,0.25,0.29,0.27,0.06,0.00,0.74,0.01,0.00,0.18,0.04,0.17,0.00,0.02,0.00,0.03,0.00,0.04,0.03,0.22,0.70,0.00
58,0.00,0.89,0.04,0.53,0.01,0.03,0.58,0.00,0.99,0.32,0.00,0.00,0.00,0.06,0.40,0.02,0.01,0.00,0.03,0.00,1.00,0.94
20,0.00,0.23,0.01,0.00,0.02,0.00,0.16,0.01,0.17,0.01,0.00,0.01,0.00,1.00,0.09,0.00,0.03,0.00,0.31,0.71,0.86,0.09
39,0.00,1.00,0.04,0.91,0.06,0.00,1.00,0.00,0.88,0.01,0.01,0.00,0.00,0.65,0.00,0.01,0.00,0.02,0.01,0.02,1.00,0.97
1,0.00,0.15,0.25,0.21,0.04,0.00,0.33,0.00,0.01,0.28,0.02,0.07,0.00,0.01,0.00,0.14,0.00,0.02,0.04,0.75,0.94,0.00
59,0.00,0.89,0.03,0.48,0.01,0.04,0.56,0.00,0.98,0.25,0.00,0.00,0.00,0.08,0.38,0.01,0.01,0.00,0.04,0.00,1.00,0.92
21,0.00,0.92,0.00,0.03,0.01,0.00,0.11,0.04,0.36,0.15,0.12,0.03,0.00,0.02,0.06,0.00,0.31,1.00,0.31,0.02,0.09,0.01
40,0.00,1.00,0.02,0.99,0.02,0.00,1.00,0.01,0.67,0.01,0.01,0.00,0.00,0.19,0.00,0.02,0.00,0.04,0.04,0.07,1.00,0.87
2,0.00,0.03,0.00,0.72,0.01,0.00,0.02,0.00,0.95,0.07,0.02,0.03,0.00,0.10,0.00,0.01,0.03,0.10,0.63,1.00,0.23,0.15
60,0.00,0.06,0.01,0.25,0.03,0.00,0.95,0.00,0.99,0.02,0.00,0.00,0.00,0.27,0.99,0.01,0.01,0.00,0.03,0.01,1.00,0.92
22,0.00,0.00,0.00,0.87,0.03,0.00,0.71,0.00,1.00,0.06,0.00,0.00,0.00,0.45,0.00,0.03,0.00,0.01,0.05,0.72,1.00,0.75
41,0.00,1.00,0.01,0.94,0.01,0.00,1.00,0.01,0.36,0.01,0.03,0.00,0.00,0.14,0.00,0.02,0.00,0.30,0.08,0.04,1.00,0.63
3,0.00,0.02,0.00,0.74,0.01,0.00,0.03,0.00,0.98,0.05,0.02,0.02,0.00,0.14,0.00,0.01,0.03,0.08,0.57,1.00,0.47,0.19
61,0.00,0.03,0.02,0.09,0.02,0.00,0.97,0.00,0.88,0.01,0.00,0.00,0.00,0.56,1.00,0.01,0.02,0.00,0.05,0.01,0.65,0.51
23,0.00,0.00,0.00,0.95,0.03,0.00,0.83,0.00,1.00,0.05,0.00,0.00,0.00,0.55,0.00,0.04,0.00,0.01,0.07,0.69,1.00,0.69
42,0.00,1.00,0.01,0.89,0.01,0.00,1.00,0.01,0.94,0.02,0.14,0.02,0.00,0.01,0.00,0.01,0.01,0.04,0.40,0.24,0.99,0.72
4,0.00,0.05,0.00,0.76,0.01,0.00,0.10,0.00,0.98,0.04,0.02,0.01,0.00,0.18,0.00,0.01,0.02,0.09,0.63,1.00,0.64,0.27
62,0.00,0.04,0.05,0.04,0.02,0.00,1.00,0.01,0.53,0.01,0.00,0.00,0.00,0.38,1.00,0.00,0.01,0.00,0.03,0.01,0.51,0.25
24,0.00,0.00,0.01,0.86,0.01,0.00,0.90,0.00,1.00,0.01,0.00,0.00,0.00,0.62,0.00,0.09,0.00,0.01,0.08,0.83,1.00,0.65
43,0.00,0.88,0.01,0.45,0.01,0.00,0.44,0.01,0.38,0.33,0.27,0.19,0.00,0.00,0.00,0.02,0.01,0.51,0.43,0.61,0.99,0.18
