0,0.00,0.05,0.00,0.61,0.03,0.00,1.00,0.00,0.97,0.01,0.00,0.00,0.00,0.04,0.01,0.05,0.00,0.01,0.00,0.88,1.00,0.45
58,0.00,0.04,0.00,0.52,0.02,0.00,0.74,0.00,1.00,0.07,0.12,0.00,0.00,0.11,0.06,0.11,0.00,0.03,0.01,0.86,0.98,0.40
174,0.00,1.00,0.02,0.57,0.00,0.01,1.00,0.01,0.92,0.03,0.31,0.00,0.00,0.01,0.01,0.01,0.01,0.99,0.01,0.00,1.00,0.64
116,0.00,0.95,0.01,0.77,0.02,0.00,1.00,0.00,0.99,0.01,0.01,0.00,0.00,0.20,0.00,0.02,0.00,0.06,0.00,0.27,1.00,0.79
1,0.00,0.06,0.00,0.11,0.12,0.00,1.00,0.00,0.99,0.00,0.00,0.00,0.00,0.11,0.25,0.02,0.00,0.00,0.00,0.11,0.98,0.69
59,0.00,0.04,0.00,0.61,0.02,0.00,0.78,0.00,1.00,0.07,0.10,0.00,0.00,0.12,0.06,0.11,0.00,0.03,0.01,0.83,0.98,0.44
117,0.00,0.46,0.00,0.88,0.01,0.00,1.00,0.00,0.90,0.01,0.02,0.00,0.00,0.11,0.00,0.04,0.00,0.07,0.00,0.47,0.99,0.84
175,0.00,0.88,0.06,0.91,0.00,0.00,0.82,0.03,0.62,0.08,0.11,0.00,0.00,0.13,0.02,0.03,0.04,0.77,0.01,0.01,1.00,0.27
2,0.00,0.06,0.00,0.45,0.04,0.00,1.00,0.00,0.98,0.00,0.00,0.00,0.00,0.10,0.05,0.04,0.00,0.01,0.00,0.32,1.00,0.68
60,0.00,0.04,0.00,0.60,0.02,0.00,0.76,0.00,1.00,0.07,0.09,0.00,0.00,0.12,0.07,0.11,0.00,0.03,0.01,0.83,0.98,0.43
176,0.00,0.69,0.02,0.96,0.01,0.00,1.00,0.02,0.35,0.02,0.20,0.00,0.00,0.06,0.05,0.08,0.02,0.42,0.00,0.01,0.99,0.17
118,0.00,0.74,0.00,0.91,0.02,0.00,1.00,0.00,0.85,0.01,0.01,0.00,0.00,0.30,0.00,0.03,0.00,0.06,0.00,0.39,1.00,0.89
3,0.00,0.06,0.00,0.49,0.05,0.00,1.00,0.00,0.98,0.00,0.00,0.00,0.00,0.12,0.06,0.04,0.00,0.02,0.00,0.38,1.00,0.70
61,0.00,0.03,0.00,0.60,0.02,0.00,0.79,0.00,1.00,0.07,0.08,0.00,0.00,0.13,0.07,0.10,0.00,0.03,0.00,0.86,0.98,0.43
177,0.00,0.97,0.00,0.98,0.01,0.00,1.00,0.01,0.68,0.01,0.82,0.00,0.00,0.01,0.00,0.06,0.02,0.26,0.00,0.01,1.00,0.91
119,0.00,0.45,0.00,0.76,0.02,0.00,1.00,0.00,0.85,0.01,0.01,0.00,0.00,0.18,0.01,0.04,0.00,0.03,0.00,0.63,1.00,0.91
4,0.00,0.04,0.00,0.33,0.02,0.00,1.00,0.00,0.98,0.01,0.00,0.00,0.00,0.12,0.04,0.05,0.00,0.03,0.00,0.73,0.99,0.44
62,0.00,0.03,0.00,0.56,0.01,0.00,0.78,0.00,1.00,0.07,0.08,0.00,0.00,0.10,0.06,0.12,0.00,0.03,0.00,0.92,0.97,0.38
120,0.00,0.55,0.00,0.80,0.02,0.00,1.00,0.00,0.83,0.01,0.01,0.00,0.00,0.23,0.01,0.04,0.00,0.03,0.00,0.40,1.00,0.93
178,0.00,1.00,0.00,0.66,0.01,0.00,1.00,0.01,0.76,0.03,0.27,0.00,0.00,0.10,0.00,0.02,0.02,0.97,0.00,0.01,1.00,0.74
5,0.00,0.06,0.00,0.41,0.04,0.00,1.00,0.00,0.98,0.00,0.00,0.00,0.00,0.13,0.08,0.03,0.01,0.01,0.00,0.33,1.00,0.73
63,0.00,0.03,0.00,0.59,0.01,0.00,0.78,0.00,1.00,0.08,0.08,0.00,0.00,0.11,0.06,0.11,0.00,0.03,0.00,0.88,0.98,0.40
121,0.00,0.59,0.00,0.83,0.02,0.00,1.00,0.00,0.80,0.01,0.01,0.00,0.00,0.20,0.01,0.03,0.00,0.03,0.00,0.43,1.00,0.93
179,0.00,1.00,0.01,0.93,0.01,0.00,1.00,0.02,0.95,0.04,0.24,0.00,0.00,0.02,0.00,0.02,0.01,0.93,0.00,0.01,1.00,0.67
6,0.00,0.07,0.00,0.38,0.04,0.00,1.00,0.00,0.98,0.00,0.00,0.00,0.00,0.16,0.10,0.02,0.01,0.01,0.00,0.32,1.00,0.78
64,0.00,0.03,0.00,0.61,0.01,0.00,0.76,0.00,1.00,0.08,0.08,0.00,0.00,0.12,0.07,0.11,0.00,0.03,0.00,0.87,0.98,0.41
122,0.00,0.63,0.00,0.82,0.02,0.00,1.00,0.00,0.80,0.01,0.01,0.00,0.00,0.20,0.01,0.03,0.00,0.03,0.00,0.45,1.00,0.93
180,0.00,0.94,0.01,0.94,0.01,0.00,0.99,0.02,0.95,0.04,0.09,0.00,0.00,0.09,0.02,0.03,0.03,0.27,0.00,0.09,0.99,0.66
7,0.00,0.06,0.00,0.26,0.06,0.00,1.00,0.00,0.98,0.00,0.00,0.00,0.00,0.21,0.32,0.02,0.01,0.01,0.00,0.13,1.00,0.62
65,0.00,0.04,0.00,0.62,0.02,0.00,0.77,0.00,1.00,0.07,0.09,0.00,0.00,0.13,0.07,0.11,0.00,0.03,0.00,0.84,0.98,0.44
123,0.00,0.66,0.01,0.95,0.02,0.00,1.00,0.00,0.74,0.01,0.01,0.00,0.00,0.25,0.00,0.03,0.00,0.05,0.00,0.31,1.00,0.93
181,0.00,0.61,0.04,0.71,0.01,0.00,0.97,0.04,1.00,0.05,0.08,0.00,0.00,0.02,0.02,0.02,0.01,0.12,0.00,0.01,0.99,0.82
8,0.00,0.06,0.00,0.45,0.05,0.00,1.00,0.00,0.99,0.00,0.00,0.00,0.00,0.15,0.09,0.03,0.01,0.01,0.00,0.16,1.00,0.80
66,0.00,0.04,0.00,0.66,0.02,0.00,0.78,0.00,1.00,0.07,0.08,0.00,0.00,0.13,0.07,0.10,0.00,0.03,0.00,0.84,0.98,0.44
124,0.00,0.88,0.01,0.96,0.02,0.00,1.00,0.00,0.69,0.01,0.01,0.00,0.00,0.21,0.00,0.03,0.00,0.04,0.00,0.24,1.00,0.93
182,0.00,0.93,0.03,0.77,0.01,0.00,0.98,0.03,1.00,0.06,0.18,0.00,0.00,0.01,0.01,0.02,0.02,0.36,0.00,0.03,1.00,0.79
9,0.00,0.07,0.00,0.34,0.05,0.00,1.00,0.00,0.99,0.00,0.00,0.00,0.00,0.20,0.10,0.03,0.01,0.03,0.00,0.20,1.00,0.70
67,0.00,0.04,0.00,0.67,0.02,0.00,0.82,0.00,1.00,0.07,0.09,0.00,0.00,0.11,0.06,0.10,0.00,0.03,0.00,0.86,0.98,0.44
125,0.00,0.90,0.01,0.96,0.02,0.00,1.00,0.00,0.66,0.01,0.01,0.00,0.00,0.19,0.00,0.03,0.00,0.04,0.00,0.23,1.00,0.93
183,0.00,0.35,0.01,0.96,0.01,0.00,0.99,0.02,0.97,0.01,0.11,0.00,0.00,0.03,0.03,0.05,0.02,0.06,0.00,0.05,0.98,0.47
10,0.00,0.04,0.00,0.60,0.04,0.00,1.00,0.00,0.99,0.00,0.00,0.00,0.00,0.15,0.05,0.03,0.01,0.01,0.00,0.20,0.99,0.75
68,0.00,0.03,0.00,0.66,0.01,0.00,0.80,0.00,1.00,0.07,0.08,0.00,0.00,0.10,0.06,0.11,0.00,0.03,0.00,0.87,0.97,0.42
126,0.00,0.83,0.01,0.96,0.02,0.00,1.00,0.00,0.71,0.01,0.01,0.00,0.00,0.18,0.00,0.03,0.00,0.04,0.00,0.30,1.00,0.93
184,0.00,0.95,0.09,0.56,0.01,0.00,0.99,0.07,0.99,0.06,0.04,0.00,0.00,0.01,0.00,0.01,0.03,0.33,0.01,0.05,1.00,0.30
11,0.00,0.04,0.00,0.42,0.05,0.00,1.00,0.00,0.99,0.00,0.00,0.00,0.00,0.13,0.11,0.03,0.00,0.00,0.01,0.25,0.93,0.72
69,0.00,0.03,0.00,0.65,0.01,0.00,0.84,0.00,1.00,0.04,0.06,0.00,0.00,0.09,0.06,0.09,0.00,0.02,0.00,0.84,0.93,0.37
127,0.00,0.93,0.01,0.97,0.02,0.00,1.00,0.00,0.70,0.01,0.01,0.00,0.00,0.19,0.00,0.02,0.00,0.04,0.00,0.29,1.00,0.92
185,0.00,0.20,0.01,1.00,0.01,0.00,0.98,0.01,0.98,0.03,0.14,0.00,0.00,0.05,0.03,0.13,0.01,0.05,0.00,0.17,0.99,0.48
12,0.00,0.05,0.00,0.46,0.03,0.00,1.00,0.00,0.98,0.00,0.00,0.00,0.00,0.11,0.08,0.03,0.00,0.00,0.01,0.38,0.91,0.65
70,0.00,0.04,0.00,0.51,0.01,0.00,0.85,0.00,1.00,0.04,0.05,0.00,0.00,0.09,0.07,0.06,0.00,0.02,0.00,0.80,0.92,0.38
128,0.00,0.97,0.01,0.97,0.01,0.00,1.00,0.00,0.63,0.01,0.01,0.00,0.00,0.19,0.00,0.02,0.00,0.04,0.00,0.16,1.00,0.93
186,0.00,0.91,0.05,0.25,0.01,0.00,1.00,0.04,1.00,0.06,0.05,0.00,0.00,0.02,0.02,0.01,0.02,0.49,0.02,0.01,1.00,0.81
13,0.00,0.07,0.00,0.41,0.03,0.00,1.00,0.00,0.97,0.00,0.00,0.00,0.00,0.12,0.06,0.03,0.00,0.00,0.01,0.29,0.95,0.74
71,0.00,0.07,0.00,0.55,0.02,0.00,0.97,0.00,1.00,0.03,0.02,0.00,0.00,0.07,0.23,0.03,0.00,0.01,0.00,0.52,0.91,0.43
129,0.00,0.97,0.01,0.98,0.01,0.00,1.00,0.00,0.63,0.01,0.01,0.00,0.00,0.18,0.00,0.02,0.00,0.05,0.00,0.19,1.00,0.92
187,0.00,0.11,0.00,1.00,0.01,0.00,0.96,0.01,0.98,0.04,0.10,0.00,0.00,0.10,0.01,0.09,0.01,0.11,0.00,0.17,1.00,0.65
14,0.00,0.08,0.00,0.52,0.03,0.00,1.00,0.00,0.97,0.00,0.00,0.00,0.00,0.10,0.06,0.03,0.00,0.00,0.01,0.34,0.94,0.75
72,0.00,0.14,0.00,0.14,0.03,0.00,0.95,0.00,1.00,0.04,0.02,0.00,0.00,0.08,0.29,0.02,0.00,0.03,0.00,0.21,0.76,0.21
130,0.00,0.94,0.01,0.98,0.02,0.00,1.00,0.00,0.63,0.00,0.02,0.00,0.00,0.19,0.00,0.03,0.00,0.07,0.00,0.22,1.00,0.92
188,0.00,0.03,0.00,0.99,0.01,0.00,0.97,0.00,0.99,0.04,0.06,0.00,0.00,0.13,0.11,0.14,0.01,0.03,0.00,0.42,1.00,0.72
15,0.00,0.09,0.00,0.43,0.04,0.00,1.00,0.00,0.95,0.00,0.00,0.00,0.00,0.12,0.10,0.03,0.00,0.00,0.01,0.12,0.88,0.79
73,0.00,0.99,0.01,0.41,0.02,0.00,1.00,0.00,1.00,0.02,0.10,0.00,0.00,0.12,0.01,0.01,0.00,0.00,0.00,0.32,1.00,0.30
131,0.00,0.86,0.01,0.98,0.02,0.00,1.00,0.00,0.67,0.00,0.02,0.00,0.00,0.22,0.00,0.03,0.00,0.10,0.00,0.24,1.00,0.92
189,0.00,0.03,0.00,0.97,0.02,0.00,0.96,0.00,0.99,0.03,0.07,0.00,0.00,0.15,0.09,0.13,0.00,0.02,0.00,0.48,1.00,0.80
16,0.00,0.18,0.00,0.57,0.04,0.00,1.00,0.00,0.94,0.00,0.00,0.00,0.00,0.12,0.09,0.02,0.00,0.00,0.01,0.19,0.92,0.86
74,0.00,0.92,0.01,0.60,0.02,0.00,1.00,0.00,1.00,0.02,0.05,0.00,0.00,0.18,0.01,0.02,0.00,0.02,0.00,0.38,0.99,0.17
132,0.00,0.72,0.01,0.98,0.02,0.00,1.00,0.00,0.73,0.00,0.02,0.00,0.00,0.23,0.00,0.04,0.00,0.10,0.00,0.31,1.00,0.93
190,0.00,0.53,0.00,1.00,0.01,0.00,1.00,0.00,1.00,0.04,0.07,0.00,0.00,0.08,0.03,0.06,0.00,0.04,0.00,0.40,1.00,0.89
17,0.00,0.13,0.00,0.39,0.04,0.00,1.00,0.00,0.97,0.00,0.00,0.00,0.00,0.11,0.12,0.02,0.00,0.00,0.02,0.12,0.94,0.90
75,0.00,0.77,0.01,0.38,0.03,0.00,1.00,0.00,1.00,0.01,0.00,0.00,0.00,0.16,0.08,0.02,0.00,0.01,0.00,0.41,1.00,0.83
133,0.00,0.80,0.01,0.86,0.02,0.00,1.00,0.00,0.78,0.01,0.01,0.00,0.00,0.21,0.01,0.03,0.00,0.05,0.00,0.43,1.00,0.94
191,0.00,0.16,0.00,0.66,0.01,0.00,1.00,0.00,1.00,0.02,0.08,0.00,0.00,0.11,0.03,0.06,0.00,0.03,0.00,0.87,0.99,0.82
18,0.00,0.09,0.00,0.51,0.04,0.00,1.00,0.00,0.96,0.00,0.00,0.00,0.00,0.12,0.07,0.03,0.00,0.00,0.01,0.15,0.89,0.75
76,0.00,0.76,0.01,0.59,0.02,0.00,1.00,0.00,1.00,0.03,0.01,0.00,0.00,0.12,0.02,0.02,0.00,0.01,0.00,0.66,0.97,0.40
134,0.00,0.87,0.01,0.88,0.02,0.00,1.00,0.00,0.74,0.01,0.01,0.00,0.00,0.22,0.01,0.03,0.00,0.05,0.00,0.40,1.00,0.94
192,0.00,0.63,0.00,0.76,0.01,0.00,1.00,0.00,1.00,0.04,0.09,0.00,0.00,0.12,0.04,0.05,0.00,0.02,0.00,0.56,1.00,0.92
19,0.00,0.07,0.00,0.48,0.05,0.00,1.00,0.00,0.97,0.00,0.00,0.00,0.00,0.13,0.08,0.03,0.00,0.00,0.01,0.11,0.87,0.75
77,0.00,0.95,0.01,0.47,0.02,0.00,1.00,0.00,1.00,0.02,0.01,0.00,0.00,0.20,0.01,0.02,0.00,0.00,0.01,0.39,1.00,0.68
135,0.00,0.68,0.01,0.99,0.02,0.00,1.00,0.00,0.73,0.00,0.02,0.00,0.00,0.24,0.01,0.03,0.00,0.11,0.00,0.30,1.00,0.92
193,0.00,0.26,0.00,0.51,0.01,0.00,1.00,0.00,1.00,0.03,0.19,0.00,0.00,0.06,0.02,0.08,0.00,0.02,0.00,0.88,0.98,0.83
20,0.00,0.06,0.00,0.50,0.04,0.00,1.00,0.00,0.97,0.00,0.00,0.00,0.00,0.10,0.10,0.04,0.00,0.00,0.01,0.18,0.76,0.65
78,0.00,0.82,0.01,0.51,0.03,0.00,1.00,0.00,1.00,0.02,0.00,0.00,0.00,0.31,0.01,0.02,0.00,0.01,0.01,0.66,1.00,0.85
136,0.00,0.84,0.00,0.99,0.03,0.00,1.00,0.00,0.75,0.00,0.02,0.00,0.00,0.29,0.01,0.03,0.00,0.09,0.00,0.27,1.00,0.93
194,0.00,0.35,0.00,0.77,0.01,0.00,0.99,0.00,1.00,0.03,0.53,0.00,0.00,0.04,0.02,0.08,0.00,0.02,0.00,0.74,0.97,0.91
