152,0.00,0.61,0.00,0.07,0.00,0.00,0.28,0.00,0.01,0.65,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.27,0.99,1.00,0.01
228,0.00,0.45,0.03,0.45,0.16,0.00,0.30,0.00,0.11,0.04,0.01,0.00,0.00,0.83,0.35,0.12,0.00,0.00,0.00,0.00,0.95,0.18
76,0.00,0.00,0.98,0.03,0.05,0.09,0.26,0.00,0.16,0.02,0.00,0.00,0.00,0.04,0.03,0.03,0.02,0.02,0.00,0.02,0.42,0.24
0,0.00,0.01,0.00,0.00,0.03,0.00,0.05,0.00,0.99,0.91,0.00,0.00,0.00,0.11,0.02,0.14,0.00,0.00,0.09,0.09,1.00,0.48
153,0.00,0.27,0.00,0.03,0.00,0.00,0.13,0.00,0.01,0.78,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.56,0.99,1.00,0.01
77,0.00,0.00,1.00,0.03,0.10,0.06,0.18,0.00,0.19,0.01,0.00,0.00,0.00,0.03,0.04,0.02,0.01,0.01,0.00,0.06,0.20,0.20
229,0.00,0.45,0.02,0.50,0.19,0.00,0.20,0.00,0.15,0.06,0.01,0.00,0.00,0.77,0.33,0.16,0.00,0.00,0.00,0.00,0.98,0.20
1,0.00,0.01,0.00,0.00,0.03,0.00,0.04,0.00,0.98,0.89,0.00,0.00,0.00,0.11,0.02,0.21,0.00,0.00,0.10,0.11,1.00,0.48
154,0.00,0.45,0.01,1.00,0.00,0.00,0.40,0.01,0.06,0.12,0.23,0.00,0.00,0.04,0.00,0.42,0.00,0.01,0.02,0.28,0.42,0.23
78,0.00,0.00,1.00,0.05,0.07,0.06,0.07,0.00,0.42,0.00,0.00,0.00,0.00,0.02,0.04,0.02,0.02,0.01,0.00,0.10,0.07,0.23
230,0.00,0.88,0.02,0.33,0.03,0.00,0.30,0.01,0.15,0.25,0.05,0.00,0.00,0.08,0.11,0.07,0.00,0.01,0.00,0.00,1.00,0.36
2,0.00,0.01,0.00,0.01,0.03,0.00,0.05,0.00,0.99,0.93,0.00,0.00,0.00,0.14,0.02,0.16,0.01,0.00,0.11,0.08,1.00,0.63
155,0.00,0.67,0.01,1.00,0.00,0.00,0.40,0.01,0.16,0.04,0.99,0.00,0.00,0.02,0.00,0.35,0.01,0.20,0.02,0.06,0.40,0.67
3,0.00,0.10,0.00,0.07,0.03,0.00,0.12,0.00,1.00,0.39,0.00,0.00,0.00,0.83,0.09,0.03,0.01,0.00,0.08,0.02,1.00,1.00
79,0.00,0.75,0.01,0.01,0.01,0.15,0.19,0.00,0.97,0.48,0.01,0.00,0.00,0.06,0.23,0.01,0.05,0.03,0.01,0.00,1.00,0.28
231,0.00,0.15,0.04,0.33,0.05,0.00,0.76,0.01,0.04,0.05,0.02,0.00,0.00,0.28,0.15,0.06,0.00,0.02,0.00,0.00,0.99,0.24
4,0.00,0.64,0.00,0.50,0.04,0.00,0.90,0.00,1.00,0.07,0.00,0.00,0.00,0.55,0.46,0.01,0.02,0.00,0.02,0.03,1.00,1.00
156,0.00,0.90,0.01,1.00,0.01,0.00,0.49,0.01,0.25,0.08,0.97,0.00,0.00,0.01,0.03,0.29,0.00,0.12,0.01,0.10,0.90,0.81
80,0.00,0.14,0.00,0.01,0.00,0.01,0.04,0.02,0.93,1.00,0.06,0.00,0.00,0.00,0.04,0.09,0.01,0.76,0.44,0.01,1.00,0.96
232,0.00,0.76,0.02,0.87,0.07,0.00,0.12,0.02,0.05,0.23,0.02,0.00,0.00,0.15,0.09,0.14,0.00,0.00,0.00,0.00,1.00,0.21
5,0.00,0.60,0.00,0.24,0.01,0.02,1.00,0.01,1.00,0.02,0.00,0.00,0.00,0.09,0.12,0.01,0.02,0.00,0.02,0.01,1.00,1.00
157,0.00,0.03,0.00,1.00,0.01,0.00,0.11,0.01,0.64,0.05,0.46,0.00,0.00,0.01,0.25,0.42,0.01,0.02,0.01,0.63,0.28,0.72
81,0.00,0.38,0.00,0.00,0.00,0.00,0.02,0.02,0.78,1.00,0.04,0.00,0.00,0.01,0.02,0.21,0.01,0.18,0.25,0.01,1.00,0.55
233,0.00,0.98,0.02,0.97,0.05,0.00,0.07,0.02,0.09,0.29,0.03,0.00,0.00,0.22,0.10,0.24,0.00,0.00,0.00,0.00,0.99,0.23
6,0.00,0.45,0.01,0.00,0.00,0.05,0.75,0.04,0.99,0.09,0.14,0.00,0.00,0.01,0.52,0.02,0.01,0.66,0.07,0.00,0.99,0.96
82,0.00,0.03,0.01,0.00,0.01,0.02,0.05,0.04,0.99,0.43,0.01,0.00,0.00,0.45,0.14,0.05,0.01,0.02,0.81,0.04,1.00,0.73
158,0.00,0.07,0.00,1.00,0.01,0.00,0.07,0.01,0.87,0.05,0.63,0.00,0.00,0.02,0.53,0.25,0.01,0.02,0.00,0.32,0.79,0.93
234,0.00,0.42,0.02,0.95,0.18,0.00,0.16,0.01,0.15,0.07,0.01,0.00,0.00,0.63,0.22,0.13,0.00,0.00,0.00,0.00,0.94,0.23
7,0.00,0.35,0.01,0.00,0.00,0.03,0.77,0.08,0.99,0.05,0.04,0.01,0.00,0.01,0.96,0.00,0.01,0.98,0.09,0.06,0.68,0.16
83,0.00,0.02,0.00,0.00,0.01,0.01,0.03,0.01,0.99,0.63,0.00,0.00,0.00,0.49,0.11,0.09,0.01,0.01,0.69,0.19,1.00,0.34
159,0.00,0.01,0.00,0.00,0.01,0.00,0.04,0.00,1.00,0.97,0.00,0.00,0.00,0.13,0.02,0.12,0.02,0.00,0.40,0.12,1.00,0.86
235,0.00,0.28,0.06,0.99,0.25,0.00,0.32,0.02,0.07,0.03,0.00,0.00,0.00,0.52,0.15,0.10,0.00,0.01,0.00,0.00,0.28,0.15
8,0.00,0.34,0.01,0.00,0.00,0.02,0.72,0.10,0.99,0.07,0.11,0.01,0.00,0.01,0.92,0.00,0.00,0.99,0.05,0.06,0.86,0.27
84,0.00,0.02,0.00,0.00,0.00,0.01,0.04,0.01,0.98,0.84,0.00,0.00,0.00,0.25,0.09,0.12,0.01,0.01,0.57,0.19,1.00,0.30
160,0.00,0.01,0.00,0.01,0.01,0.00,0.05,0.00,1.00,0.98,0.00,0.00,0.00,0.14,0.01,0.12,0.01,0.00,0.36,0.14,1.00,0.92
236,0.00,0.10,0.03,0.11,0.02,0.01,0.21,0.00,0.32,0.25,0.02,0.00,0.00,0.14,0.02,0.07,0.00,0.00,0.00,0.00,0.98,0.66
9,0.00,0.37,0.01,0.00,0.00,0.03,0.79,0.08,0.97,0.07,0.16,0.01,0.00,0.01,0.89,0.01,0.00,0.99,0.05,0.04,0.82,0.23
85,0.00,0.05,0.00,0.00,0.00,0.01,0.06,0.01,0.98,0.87,0.01,0.00,0.00,0.14,0.06,0.14,0.01,0.01,0.41,0.14,1.00,0.35
161,0.00,0.02,0.00,0.01,0.01,0.00,0.07,0.00,1.00,0.98,0.00,0.00,0.00,0.31,0.02,0.09,0.01,0.00,0.22,0.13,1.00,0.98
237,0.00,0.03,0.05,0.15,0.02,0.02,0.43,0.00,0.26,0.04,0.01,0.00,0.00,0.21,0.02,0.05,0.00,0.00,0.00,0.00,0.71,0.68
86,0.00,0.06,0.00,0.01,0.00,0.01,0.05,0.00,0.98,0.98,0.00,0.00,0.00,0.14,0.03,0.18,0.00,0.00,0.50,0.09,1.00,0.50
162,0.00,0.08,0.00,0.24,0.04,0.00,0.33,0.00,1.00,0.08,0.00,0.00,0.00,0.90,0.08,0.02,0.02,0.00,0.05,0.03,1.00,1.00
10,0.00,0.89,0.01,0.00,0.00,0.02,0.64,0.09,0.94,0.06,0.39,0.01,0.00,0.01,0.79,0.01,0.00,0.99,0.03,0.01,0.71,0.23
238,0.00,0.03,0.17,0.34,0.02,0.02,0.40,0.01,0.12,0.06,0.02,0.00,0.00,0.09,0.03,0.06,0.00,0.01,0.00,0.00,0.60,0.46
163,0.00,0.09,0.00,0.04,0.02,0.01,0.91,0.00,1.00,0.04,0.00,0.00,0.00,0.21,0.10,0.02,0.03,0.00,0.05,0.02,1.00,1.00
87,0.00,0.37,0.00,0.48,0.01,0.00,0.36,0.00,1.00,0.46,0.02,0.00,0.00,0.61,0.00,0.02,0.02,0.00,0.13,0.91,1.00,1.00
11,0.00,0.84,0.01,0.00,0.00,0.02,0.80,0.09,0.97,0.06,0.22,0.01,0.00,0.01,0.87,0.01,0.01,0.99,0.04,0.02,0.80,0.27
239,0.00,0.05,0.17,0.35,0.02,0.02,0.41,0.01,0.12,0.06,0.02,0.00,0.00,0.12,0.04,0.05,0.00,0.01,0.00,0.00,0.54,0.50
164,0.00,0.06,0.00,0.00,0.01,0.03,0.68,0.00,1.00,0.05,0.00,0.00,0.00,0.09,0.02,0.01,0.06,0.00,0.05,0.01,1.00,1.00
88,0.00,0.45,0.00,0.62,0.01,0.00,0.36,0.00,1.00,0.58,0.02,0.00,0.00,0.53,0.00,0.02,0.02,0.00,0.17,0.80,1.00,1.00
12,0.00,0.69,0.01,0.00,0.00,0.01,0.80,0.14,0.98,0.08,0.17,0.01,0.00,0.01,0.93,0.01,0.01,1.00,0.03,0.04,0.85,0.21
240,0.00,0.06,0.17,0.34,0.02,0.02,0.43,0.01,0.12,0.05,0.02,0.00,0.00,0.17,0.04,0.04,0.00,0.01,0.00,0.00,0.59,0.44
165,0.00,0.45,0.01,0.00,0.00,0.17,0.67,0.02,0.95,0.11,0.01,0.00,0.00,0.06,0.21,0.00,0.04,0.45,0.02,0.01,0.99,0.37
89,0.00,0.52,0.00,0.75,0.01,0.00,0.66,0.00,1.00,0.48,0.02,0.00,0.00,0.71,0.01,0.01,0.01,0.00,0.10,0.49,1.00,1.00
13,0.00,0.66,0.01,0.00,0.00,0.02,0.77,0.10,0.98,0.09,0.34,0.01,0.00,0.01,0.96,0.01,0.00,0.99,0.03,0.03,0.91,0.25
241,0.00,0.12,0.16,0.89,0.05,0.00,0.06,0.03,0.03,0.21,0.06,0.01,0.00,0.08,0.13,0.20,0.00,0.01,0.00,0.01,0.49,0.51
166,0.00,0.16,0.01,0.00,0.00,0.11,0.64,0.04,0.98,0.13,0.01,0.00,0.00,0.04,0.72,0.00,0.02,0.92,0.03,0.03,0.99,0.12
90,0.00,0.54,0.00,0.57,0.04,0.00,0.65,0.00,1.00,0.17,0.00,0.00,0.00,0.77,0.01,0.01,0.01,0.00,0.08,0.06,1.00,1.00
14,0.00,0.00,0.00,0.06,0.02,0.00,0.01,0.00,0.04,0.04,0.00,0.00,0.00,0.10,0.09,0.17,0.06,0.00,0.01,0.89,0.03,0.02
242,0.00,0.01,0.15,0.99,0.06,0.00,0.02,0.02,0.02,0.55,0.19,0.02,0.07,0.06,0.56,0.36,0.00,0.01,0.00,0.02,0.58,0.35
91,0.00,0.09,0.00,0.51,0.03,0.00,0.56,0.00,1.00,0.03,0.00,0.00,0.00,0.77,0.40,0.01,0.01,0.00,0.03,0.01,1.00,0.99
167,0.00,0.04,0.00,0.00,0.00,0.09,0.75,0.04,0.97,0.18,0.02,0.00,0.00,0.02,0.91,0.00,0.04,1.00,0.05,0.07,1.00,0.19
15,0.00,0.00,0.00,0.05,0.01,0.00,0.01,0.00,0.01,0.08,0.00,0.00,0.00,0.22,0.03,0.34,0.01,0.00,0.01,0.95,0.06,0.01
243,0.00,0.01,0.75,0.94,0.06,0.03,0.01,0.01,0.00,0.68,0.31,0.06,0.18,0.01,0.07,0.52,0.01,0.20,0.00,0.01,0.25,0.05
92,0.00,0.11,0.00,0.79,0.04,0.00,0.38,0.00,1.00,0.30,0.00,0.00,0.00,0.94,0.05,0.01,0.01,0.00,0.05,0.22,1.00,1.00
168,0.00,0.28,0.01,0.00,0.00,0.09,0.52,0.03,0.91,0.13,0.04,0.00,0.00,0.02,0.78,0.01,0.04,0.99,0.03,0.02,0.99,0.22
16,0.00,0.04,0.67,0.27,0.51,0.02,0.02,0.03,0.00,0.01,0.00,0.00,0.88,0.33,0.17,0.01,0.09,0.01,0.00,0.01,0.00,0.00
244,0.00,0.12,0.03,0.84,0.04,0.00,0.01,0.02,0.02,0.74,0.04,0.00,0.00,0.16,0.11,0.36,0.00,0.00,0.00,0.02,1.00,0.13
93,0.00,0.70,0.00,0.77,0.02,0.00,0.31,0.00,1.00,0.45,0.02,0.00,0.00,0.90,0.01,0.01,0.02,0.00,0.07,0.46,1.00,1.00
169,0.00,0.72,0.01,0.00,0.00,0.06,0.58,0.03,0.96,0.09,0.03,0.00,0.00,0.02,0.90,0.00,0.04,0.99,0.03,0.05,0.99,0.19
17,0.00,0.00,0.08,0.01,0.05,0.00,0.00,0.00,0.00,0.04,0.10,0.00,0.13,0.07,0.00,0.35,0.07,0.16,1.00,0.01,0.08,0.01
245,0.00,0.58,0.05,0.70,0.12,0.00,0.06,0.02,0.08,0.15,0.01,0.00,0.00,0.13,0.05,0.20,0.00,0.00,0.00,0.00,0.66,0.19
170,0.00,0.02,0.01,0.00,0.00,0.29,0.01,0.01,0.82,0.02,0.02,0.01,0.00,0.03,0.98,0.01,0.04,1.00,0.72,0.01,0.16,0.30
94,0.00,0.26,0.00,0.37,0.01,0.00,0.16,0.00,1.00,0.62,0.02,0.00,0.00,0.53,0.00,0.02,0.02,0.00,0.16,0.91,1.00,1.00
18,0.00,0.00,0.06,0.01,0.10,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.11,0.06,0.00,0.31,0.03,0.02,1.00,0.01,0.04,0.01
