1, 1384102664544, 1384102664743, 199, 199
2, 1384102664750, 1384102664978, 228, 29
3, 1384102664982, 1384102665193, 211, 17
4, 1384102665197, 1384102665353, 156, 55
5, 1384102665357, 1384102665609, 252, 96
6, 1384102665614, 1384102665851, 237, 15
7, 1384102665854, 1384102666020, 166, 71
8, 1384102666026, 1384102666314, 288, 122
9, 1384102666318, 1384102666617, 299, 11
10, 1384102666622, 1384102666894, 272, 27
11, 1384102666898, 1384102667185, 287, 15
12, 1384102667189, 1384102667455, 266, 21
13, 1384102667460, 1384102667713, 253, 13
14, 1384102667722, 1384102668010, 288, 35
15, 1384102668015, 1384102668319, 304, 16
16, 1384102668324, 1384102668668, 344, 40
17, 1384102668673, 1384102669030, 357, 13
18, 1384102669035, 1384102669385, 350, 7
19, 1384102669390, 1384102669753, 363, 13
20, 1384102669758, 1384102670133, 375, 12
21, 1384102670137, 1384102670538, 401, 26
22, 1384102670543, 1384102670922, 379, 22
23, 1384102670927, 1384102671178, 251, 128
24, 1384102671182, 1384102671415, 233, 18
25, 1384102671420, 1384102671650, 230, 3
26, 1384102671656, 1384102671943, 287, 57
27, 1384102671949, 1384102672363, 414, 127
28, 1384102672368, 1384102672612, 244, 170
29, 1384102672618, 1384102672944, 326, 82
30, 1384102672949, 1384102673289, 340, 14
31, 1384102673295, 1384102673570, 275, 65
32, 1384102673578, 1384102673890, 312, 37
33, 1384102673900, 1384102674090, 190, 122
34, 1384102674095, 1384102682644, 8549, 8359
35, 1384102682675, 1384102704752, 22077, 13528
36, 1384102704774, 1384102721406, 16632, 5445
37, 1384102721411, 1384102736600, 15189, 1443
38, 1384102736605, 1384102750167, 13562, 1627
39, 1384102750173, 1384102772825, 22652, 9090
40, 1384102772834, 1384102788966, 16132, 6520
41, 1384102788975, 1384102808761, 19786, 3654
42, 1384102808772, 1384102850711, 41939, 22153
43, 1384102850718, 1384102889489, 38771, 3168
44, 1384102889494, 1384102917332, 27838, 10933
45, 1384102917339, 1384102920471, 3132, 24706
46, 1384102920478, 1384102920746, 268, 2864
47, 1384102920751, 1384102921017, 266, 2
48, 1384102921023, 1384102921260, 237, 29
49, 1384102921265, 1384102921504, 239, 2
50, 1384102921509, 1384102921724, 215, 24
51, 1384102921729, 1384102921959, 230, 15
52, 1384102921964, 1384102922202, 238, 8
53, 1384102922207, 1384102922474, 267, 29
54, 1384102922480, 1384102922818, 338, 71
55, 1384102922823, 1384102923167, 344, 6
56, 1384102923171, 1384102923555, 384, 40
57, 1384102923560, 1384102923910, 350, 34
58, 1384102923915, 1384102947618, 23703, 23353
59, 1384102947624, 1384102963610, 15986, 7717
60, 1384102963616, 1384102979903, 16287, 301
61, 1384102979910, 1384102997011, 17101, 814
62, 1384102997017, 1384103014309, 17292, 191
63, 1384103014315, 1384103026852, 12537, 4755
64, 1384103026857, 1384103027192, 335, 12202
65, 1384103027197, 1384103027625, 428, 93
66, 1384103027629, 1384103027897, 268, 160
67, 1384103027905, 1384103028198, 293, 25
68, 1384103028202, 1384103028426, 224, 69
69, 1384103028431, 1384103028635, 204, 20
70, 1384103028640, 1384103028835, 195, 9
71, 1384103028840, 1384103029061, 221, 26
72, 1384103029065, 1384103029278, 213, 8
73, 1384103029282, 1384103029488, 206, 7
74, 1384103029492, 1384103029676, 184, 22
75, 1384103029680, 1384103029882, 202, 18
76, 1384103029886, 1384103030141, 255, 53
77, 1384103030146, 1384103030892, 746, 491
78, 1384103030897, 1384103031172, 275, 471
79, 1384103031177, 1384103031446, 269, 6
80, 1384103031451, 1384103031833, 382, 113
81, 1384103031841, 1384103032190, 349, 33
82, 1384103032195, 1384103032550, 355, 6
83, 1384103032555, 1384103033005, 450, 95
84, 1384103033010, 1384103033432, 422, 28
85, 1384103033437, 1384103033712, 275, 147
86, 1384103033717, 1384103034871, 1154, 879
87, 1384103034877, 1384103035194, 317, 837
88, 1384103035202, 1384103035488, 286, 31
89, 1384103035494, 1384103036372, 878, 592
90, 1384103036378, 1384103036762, 384, 494
91, 1384103036768, 1384103038884, 2116, 1732
92, 1384103038891, 1384103039182, 291, 1825
93, 1384103039188, 1384103039593, 405, 114
94, 1384103039598, 1384103052352, 12754, 12349
95, 1384103052360, 1384103082806, 30446, 17692
96, 1384103082812, 1384103095039, 12227, 18219
97, 1384103095044, 1384103097882, 2838, 9389
98, 1384103097887, 1384103105354, 7467, 4629
99, 1384103105360, 1384103105693, 333, 7134
100, 1384103105699, 1384103106126, 427, 94
101, 1384103106131, 1384103109299, 3168, 2741
102, 1384103109303, 1384103121407, 12104, 8936
103, 1384103121413, 1384103128138, 6725, 5379
104, 1384103128142, 1384103140761, 12619, 5894
105, 1384103140767, 1384103145034, 4267, 8352
106, 1384103145040, 1384103165404, 20364, 16097
107, 1384103165410, 1384103165811, 401, 19963
108, 1384103165816, 1384103180703, 14887, 14486
109, 1384103180709, 1384103183629, 2920, 11967
110, 1384103183634, 1384103197800, 14166, 11246
111, 1384103197806, 1384103205411, 7605, 6561
112, 1384103205418, 1384103216595, 11177, 3572
113, 1384103216601, 1384103218618, 2017, 9160
114, 1384103218623, 1384103223318, 4695, 2678
115, 1384103223338, 1384103239034, 15696, 11001
116, 1384103239040, 1384103258859, 19819, 4123
117, 1384103258866, 1384103263346, 4480, 15339
118, 1384103263352, 1384103276992, 13640, 9160
119, 1384103276999, 1384103343567, 66568, 52928
120, 1384103343577, 1384103405603, 62026, 4542
121, 1384103405611, 1384103472256, 66645, 4619
122, 1384103472263, 1384103539230, 66967, 322
123, 1384103539237, 1384103611468, 72231, 5264
124, 1384103611474, 1384103636472, 24998, 47233
125, 1384103636478, 1384103667775, 31297, 6299
126, 1384103667783, 1384103736815, 69032, 37735
127, 1384103736822, 1384103743716, 6894, 62138
128, 1384103743721, 1384103773776, 30055, 23161
129, 1384103773783, 1384103832336, 58553, 28498
130, 1384103832342, 1384103901837, 69495, 10942
131, 1384103901845, 1384103955563, 53718, 15777
132, 1384103955581, 1384104008952, 53371, 347
133, 1384104008962, 1384104027728, 18766, 34605
134, 1384104027739, 1384104102787, 75048, 56282
135, 1384104102795, 1384104196030, 93235, 18187
136, 1384104196051, 1384104272050, 75999, 17236
137, 1384104272056, 1384104273152, 1096, 74903
138, 1384104273158, 1384104273442, 284, 812
139, 1384104273446, 1384104273641, 195, 89
140, 1384104273646, 1384104273866, 220, 25
141, 1384104273870, 1384104274158, 288, 68
142, 1384104274162, 1384104274449, 287, 1
143, 1384104274453, 1384104274657, 204, 83
144, 1384104274662, 1384104276495, 1833, 1629
145, 1384104276501, 1384104276737, 236, 1597
146, 1384104276742, 1384104276971, 229, 7
147, 1384104276975, 1384104277269, 294, 65
148, 1384104277274, 1384104277601, 327, 33
149, 1384104277606, 1384104278051, 445, 118
150, 1384104278058, 1384104291718, 13660, 13215
151, 1384104291741, 1384104317471, 25730, 12070
152, 1384104317479, 1384104340437, 22958, 2772
153, 1384104340443, 1384104368052, 27609, 4651
154, 1384104368071, 1384104381536, 13465, 14144
155, 1384104381542, 1384104397529, 15987, 2522
156, 1384104397536, 1384104477930, 80394, 64407
157, 1384104477938, 1384104546208, 68270, 12124
158, 1384104546215, 1384104621582, 75367, 7097
159, 1384104621589, 1384104668618, 47029, 28338
160, 1384104668625, 1384104707656, 39031, 7998
161, 1384104707681, 1384104771953, 64272, 25241
162, 1384104771960, 1384104855077, 83117, 18845
163, 1384104855084, 1384104938131, 83047, 70
164, 1384104938136, 1384104949111, 10975, 72072
165, 1384104949117, 1384104949623, 506, 10469
166, 1384104949628, 1384104962862, 13234, 12728
167, 1384104962869, 1384105015106, 52237, 39003
168, 1384105015113, 1384105054954, 39841, 12396
169, 1384105054961, 1384105094445, 39484, 357
170, 1384105094451, 1384105148040, 53589, 14105
171, 1384105148048, 1384105190621, 42573, 11016
172, 1384105190630, 1384105251726, 61096, 18523
173, 1384105251733, 1384105297677, 45944, 15152
174, 1384105297702, 1384105300144, 2442, 43502
175, 1384105300150, 1384105300515, 365, 2077
176, 1384105300519, 1384105300899, 380, 15
177, 1384105300906, 1384105305620, 4714, 4334
178, 1384105305638, 1384105306061, 423, 4291
179, 1384105306065, 1384105306451, 386, 37
180, 1384105306455, 1384105309372, 2917, 2531
181, 1384105309377, 1384105317226, 7849, 4932
182, 1384105317249, 1384105344709, 27460, 19611
183, 1384105344733, 1384105389322, 44589, 17129
