1, 1384140746213, 1384140746487, 274, 274
2, 1384140746493, 1384140746775, 282, 8
3, 1384140746779, 1384140747044, 265, 17
4, 1384140747048, 1384140747298, 250, 15
5, 1384140747306, 1384140747611, 305, 55
6, 1384140747616, 1384140747920, 304, 1
7, 1384140747925, 1384140748155, 230, 74
8, 1384140748161, 1384140748507, 346, 116
9, 1384140748512, 1384140748918, 406, 60
10, 1384140748923, 1384140749290, 367, 39
11, 1384140749294, 1384140749674, 380, 13
12, 1384140749679, 1384140750012, 333, 47
13, 1384140750017, 1384140750350, 333, 0
14, 1384140750357, 1384140750661, 304, 29
15, 1384140750665, 1384140750975, 310, 6
16, 1384140750981, 1384140751326, 345, 35
17, 1384140751330, 1384140751669, 339, 6
18, 1384140751674, 1384140752032, 358, 19
19, 1384140752037, 1384140752409, 372, 14
20, 1384140752414, 1384140752788, 374, 2
21, 1384140752792, 1384140753178, 386, 12
22, 1384140753182, 1384140753533, 351, 35
23, 1384140753537, 1384140753759, 222, 129
24, 1384140753764, 1384140753966, 202, 20
25, 1384140753971, 1384140754150, 179, 23
26, 1384140754155, 1384140754376, 221, 42
27, 1384140754382, 1384140754689, 307, 86
28, 1384140754693, 1384140754895, 202, 105
29, 1384140754900, 1384140755146, 246, 44
30, 1384140755151, 1384140755420, 269, 23
31, 1384140755425, 1384140755618, 193, 76
32, 1384140755622, 1384140755839, 217, 24
33, 1384140755843, 1384140755991, 148, 69
34, 1384140755996, 1384140763709, 7713, 7565
35, 1384140763716, 1384140784342, 20626, 12913
36, 1384140784352, 1384140800804, 16452, 4174
37, 1384140800810, 1384140815984, 15174, 1278
38, 1384140815989, 1384140829504, 13515, 1659
39, 1384140829510, 1384140851278, 21768, 8253
40, 1384140851287, 1384140865986, 14699, 7069
41, 1384140865993, 1384140884835, 18842, 4143
42, 1384140884841, 1384140925007, 40166, 21324
43, 1384140925020, 1384140962146, 37126, 3040
44, 1384140962152, 1384140990335, 28183, 8943
45, 1384140990343, 1384140993313, 2970, 25213
46, 1384140993318, 1384140993530, 212, 2758
47, 1384140993534, 1384140993731, 197, 15
48, 1384140993735, 1384140993900, 165, 32
49, 1384140993905, 1384140994090, 185, 20
50, 1384140994094, 1384140994276, 182, 3
51, 1384140994279, 1384140994461, 182, 0
52, 1384140994465, 1384140994661, 196, 14
53, 1384140994666, 1384140994886, 220, 24
54, 1384140994889, 1384140995156, 267, 47
55, 1384140995162, 1384140995514, 352, 85
56, 1384140995519, 1384140995898, 379, 27
57, 1384140995908, 1384140996260, 352, 27
58, 1384140996265, 1384141019036, 22771, 22419
59, 1384141019042, 1384141034683, 15641, 7130
60, 1384141034688, 1384141050846, 16158, 517
61, 1384141050868, 1384141067518, 16650, 492
62, 1384141067523, 1384141084117, 16594, 56
63, 1384141084122, 1384141095518, 11396, 5198
64, 1384141095524, 1384141095836, 312, 11084
65, 1384141095841, 1384141096356, 515, 203
66, 1384141096361, 1384141096705, 344, 171
67, 1384141096709, 1384141097095, 386, 42
68, 1384141097099, 1384141097348, 249, 137
69, 1384141097353, 1384141097631, 278, 29
70, 1384141097636, 1384141097900, 264, 14
71, 1384141097904, 1384141098165, 261, 3
72, 1384141098169, 1384141098423, 254, 7
73, 1384141098428, 1384141098686, 258, 4
74, 1384141098691, 1384141098948, 257, 1
75, 1384141098956, 1384141099242, 286, 29
76, 1384141099246, 1384141099521, 275, 11
77, 1384141099526, 1384141100203, 677, 402
78, 1384141100208, 1384141100492, 284, 393
79, 1384141100498, 1384141100735, 237, 47
80, 1384141100740, 1384141101094, 354, 117
81, 1384141101099, 1384141101430, 331, 23
