Time/ms	Current/mA	Voltage/V
1383942900716	-297.0	3.998
1383942900822	-297.0	3.998
1383942900928	-297.0	3.998
1383942901033	-309.0	3.99
1383942901139	-309.0	3.99
1383942901262	-309.0	3.99
1383942901367	-309.0	3.99
1383942901473	-309.0	3.99
1383942901579	-309.0	3.99
1383942901684	-309.0	3.99
1383942901789	-309.0	3.99
1383942901894	-309.0	3.99
1383942902003	-303.0	3.996
1383942902109	-303.0	3.996
1383942902215	-303.0	3.996
1383942902321	-303.0	3.996
1383942902427	-303.0	3.996
1383942902532	-303.0	3.996
1383942902639	-303.0	3.996
1383942902755	-303.0	3.996
1383942902861	-303.0	3.996
1383942902966	-319.0	3.987
1383942903071	-319.0	3.987
1383942903176	-319.0	3.987
1383942903282	-319.0	3.987
1383942903387	-319.0	3.987
1383942903495	-319.0	3.987
1383942903602	-319.0	3.987
1383942903707	-319.0	3.987
1383942903813	-319.0	3.987
1383942903918	-319.0	3.987
1383942904024	-299.0	3.993
1383942904129	-299.0	3.993
1383942904236	-299.0	3.993
1383942904346	-299.0	3.993
1383942904452	-299.0	3.993
1383942904557	-299.0	3.993
1383942904662	-299.0	3.993
1383942904768	-299.0	3.993
1383942904873	-299.0	3.993
1383942904982	-297.0	3.994
1383942905088	-297.0	3.994
1383942905194	-297.0	3.994
1383942905300	-297.0	3.994
1383942905406	-297.0	3.994
1383942905511	-297.0	3.994
1383942905656	-297.0	3.994
1383942905779	-297.0	3.994
1383942905886	-297.0	3.994
1383942905991	-300.0	3.98
1383942906096	-300.0	3.98
1383942906202	-300.0	3.98
1383942906308	-300.0	3.98
1383942906413	-300.0	3.98
1383942906520	-300.0	3.98
1383942906626	-300.0	3.98
1383942906732	-300.0	3.98
1383942906838	-300.0	3.98
1383942906945	-299.0	3.989
1383942907051	-299.0	3.989
1383942907156	-299.0	3.989
1383942907279	-299.0	3.989
1383942907385	-299.0	3.989
1383942907490	-299.0	3.989
1383942907596	-299.0	3.989
1383942907701	-299.0	3.989
1383942907807	-299.0	3.989
1383942907913	-299.0	3.989
1383942908024	-299.0	3.989
1383942908130	-299.0	3.989
1383942908235	-299.0	3.989
1383942908341	-299.0	3.989
1383942908448	-299.0	3.989
1383942908554	-299.0	3.989
1383942908659	-299.0	3.989
1383942908787	-299.0	3.989
