1, 1383963017647, 1383963017689, 42, 42
2, 1383963017693, 1383963017731, 38, 4
3, 1383963017733, 1383963017762, 29, 9
4, 1383963017770, 1383963017799, 29, 0
5, 1383963017805, 1383963017839, 34, 5
6, 1383963017842, 1383963017868, 26, 8
7, 1383963017871, 1383963017903, 32, 6
8, 1383963017906, 1383963017947, 41, 9
9, 1383963017949, 1383963017993, 44, 3
10, 1383963017996, 1383963018047, 51, 7
11, 1383963018052, 1383963018091, 39, 12
12, 1383963018095, 1383963018131, 36, 3
13, 1383963018135, 1383963018172, 37, 1
14, 1383963018179, 1383963018214, 35, 2
15, 1383963018222, 1383963018256, 34, 1
16, 1383963018262, 1383963018302, 40, 6
17, 1383963018305, 1383963018344, 39, 1
18, 1383963018346, 1383963018387, 41, 2
19, 1383963018389, 1383963018426, 37, 4
20, 1383963018432, 1383963018479, 47, 10
21, 1383963018481, 1383963018523, 42, 5
22, 1383963018526, 1383963018571, 45, 3
23, 1383963018578, 1383963018640, 62, 17
24, 1383963018647, 1383963018687, 40, 22
25, 1383963018694, 1383963018734, 40, 0
26, 1383963018744, 1383963018774, 30, 10
27, 1383963018778, 1383963018813, 35, 5
28, 1383963018817, 1383963018843, 26, 9
29, 1383963018847, 1383963018910, 63, 37
30, 1383963018938, 1383963019007, 69, 6
31, 1383963019014, 1383963019054, 40, 29
32, 1383963019062, 1383963019085, 23, 17
33, 1383963019095, 1383963019119, 24, 1
34, 1383963019125, 1383963020041, 916, 892
35, 1383963020062, 1383963022176, 2114, 1198
36, 1383963022185, 1383963024144, 1959, 155
37, 1383963024152, 1383963024290, 138, 1821
38, 1383963024296, 1383963025470, 1174, 1036
39, 1383963025477, 1383963028442, 2965, 1791
40, 1383963028451, 1383963030077, 1626, 1339
41, 1383963030087, 1383963032433, 2346, 720
42, 1383963032439, 1383963037349, 4910, 2564
43, 1383963037356, 1383963041445, 4089, 821
44, 1383963041455, 1383963045027, 3572, 517
45, 1383963045038, 1383963045476, 438, 3134
46, 1383963045483, 1383963045525, 42, 396
47, 1383963045529, 1383963045750, 221, 179
48, 1383963045757, 1383963045867, 110, 111
49, 1383963045895, 1383963045939, 44, 66
50, 1383963045967, 1383963045998, 31, 13
51, 1383963046005, 1383963046033, 28, 3
52, 1383963046039, 1383963046071, 32, 4
53, 1383963046079, 1383963046115, 36, 4
54, 1383963046121, 1383963046161, 40, 4
55, 1383963046168, 1383963046211, 43, 3
56, 1383963046218, 1383963046262, 44, 1
57, 1383963046286, 1383963046351, 65, 21
58, 1383963046359, 1383963049534, 3175, 3110
59, 1383963049542, 1383963051377, 1835, 1340
60, 1383963051384, 1383963053527, 2143, 308
61, 1383963053535, 1383963054961, 1426, 717
62, 1383963054968, 1383963057008, 2040, 614
63, 1383963057015, 1383963058239, 1224, 816
64, 1383963058253, 1383963058299, 46, 1178
65, 1383963058307, 1383963058398, 91, 45
66, 1383963058406, 1383963058448, 42, 49
67, 1383963058456, 1383963058514, 58, 16
68, 1383963058520, 1383963058552, 32, 26
69, 1383963058580, 1383963058617, 37, 5
70, 1383963058649, 1383963058692, 43, 6
71, 1383963058698, 1383963058726, 28, 15
72, 1383963058733, 1383963058764, 31, 3
73, 1383963058775, 1383963058806, 31, 0
74, 1383963058812, 1383963058842, 30, 1
75, 1383963058849, 1383963058885, 36, 6
76, 1383963058911, 1383963058954, 43, 7
77, 1383963058960, 1383963059022, 62, 19
78, 1383963059029, 1383963059071, 42, 20
79, 1383963059077, 1383963059103, 26, 16
80, 1383963059114, 1383963059166, 52, 26
81, 1383963059172, 1383963059220, 48, 4
82, 1383963059227, 1383963059276, 49, 1
83, 1383963059283, 1383963059340, 57, 8
84, 1383963059348, 1383963059397, 49, 8
85, 1383963059403, 1383963059430, 27, 22
86, 1383963059436, 1383963059569, 133, 106
87, 1383963059575, 1383963059615, 40, 93
88, 1383963059621, 1383963059659, 38, 2
89, 1383963059671, 1383963059791, 120, 82
90, 1383963059798, 1383963059927, 129, 9
91, 1383963059934, 1383963060287, 353, 224
92, 1383963060309, 1383963060371, 62, 291
93, 1383963060377, 1383963060437, 60, 2
94, 1383963060446, 1383963060612, 166, 106
95, 1383963060618, 1383963064075, 3457, 3291
96, 1383963064084, 1383963065508, 1424, 2033
97, 1383963065517, 1383963065918, 401, 1023
98, 1383963065925, 1383963066945, 1020, 619
