1, 1384134639286, 1384134639334, 48, 48
2, 1384134639338, 1384134639373, 35, 13
3, 1384134639376, 1384134639409, 33, 2
4, 1384134639437, 1384134639460, 23, 10
5, 1384134639464, 1384134639498, 34, 11
6, 1384134639504, 1384134639538, 34, 0
7, 1384134639544, 1384134639563, 19, 15
8, 1384134639567, 1384134639607, 40, 21
9, 1384134639611, 1384134639655, 44, 4
10, 1384134639657, 1384134639708, 51, 7
11, 1384134639716, 1384134639750, 34, 17
12, 1384134639755, 1384134639791, 36, 2
13, 1384134639795, 1384134639833, 38, 2
14, 1384134639840, 1384134639875, 35, 3
15, 1384134639878, 1384134639910, 32, 3
16, 1384134639927, 1384134639977, 50, 18
17, 1384134639980, 1384134640016, 36, 14
18, 1384134640018, 1384134640059, 41, 5
19, 1384134640062, 1384134640097, 35, 6
20, 1384134640101, 1384134640156, 55, 20
21, 1384134640159, 1384134640216, 57, 2
22, 1384134640222, 1384134640269, 47, 10
23, 1384134640276, 1384134640302, 26, 21
24, 1384134640320, 1384134640354, 34, 8
25, 1384134640357, 1384134640382, 25, 9
26, 1384134640388, 1384134640418, 30, 5
27, 1384134640424, 1384134640464, 40, 10
28, 1384134640471, 1384134640503, 32, 8
29, 1384134640510, 1384134640561, 51, 19
30, 1384134640573, 1384134640623, 50, 1
31, 1384134640627, 1384134640654, 27, 23
32, 1384134640657, 1384134640683, 26, 1
33, 1384134640689, 1384134640709, 20, 6
34, 1384134640712, 1384134641583, 871, 851
35, 1384134641591, 1384134643733, 2142, 1271
36, 1384134643743, 1384134645781, 2038, 104
37, 1384134645789, 1384134645930, 141, 1897
38, 1384134645935, 1384134647112, 1177, 1036
39, 1384134647120, 1384134650288, 3168, 1991
40, 1384134650298, 1384134651925, 1627, 1541
41, 1384134651935, 1384134654280, 2345, 718
42, 1384134654288, 1384134659197, 4909, 2564
43, 1384134659207, 1384134664817, 5610, 701
44, 1384134664825, 1384134669152, 4327, 1283
45, 1384134669162, 1384134669850, 688, 3639
46, 1384134669857, 1384134669901, 44, 644
47, 1384134669907, 1384134670019, 112, 68
48, 1384134670025, 1384134670121, 96, 16
49, 1384134670127, 1384134670162, 35, 61
50, 1384134670171, 1384134670195, 24, 11
51, 1384134670209, 1384134670242, 33, 9
52, 1384134670272, 1384134670305, 33, 0
53, 1384134670312, 1384134670344, 32, 1
54, 1384134670358, 1384134670397, 39, 7
55, 1384134670405, 1384134670450, 45, 6
56, 1384134670455, 1384134670500, 45, 0
57, 1384134670505, 1384134670554, 49, 4
58, 1384134670566, 1384134673737, 3171, 3122
59, 1384134673746, 1384134675581, 1835, 1336
60, 1384134675588, 1384134677628, 2040, 205
61, 1384134677637, 1384134679062, 1425, 615
62, 1384134679069, 1384134680905, 1836, 411
63, 1384134680911, 1384134682134, 1223, 613
64, 1384134682140, 1384134682185, 45, 1178
65, 1384134682192, 1384134682268, 76, 31
66, 1384134682275, 1384134682331, 56, 20
67, 1384134682363, 1384134682424, 61, 5
68, 1384134682430, 1384134682461, 31, 30
69, 1384134682469, 1384134682505, 36, 5
70, 1384134682516, 1384134682550, 34, 2
71, 1384134682558, 1384134682589, 31, 3
72, 1384134682594, 1384134682627, 33, 2
73, 1384134682656, 1384134682714, 58, 25
74, 1384134682721, 1384134682756, 35, 23
75, 1384134682765, 1384134682798, 33, 2
76, 1384134682806, 1384134682842, 36, 3
77, 1384134682849, 1384134682912, 63, 27
78, 1384134682919, 1384134682958, 39, 24
79, 1384134682965, 1384134682992, 27, 12
80, 1384134683005, 1384134683068, 63, 36
81, 1384134683074, 1384134683128, 54, 9
82, 1384134683134, 1384134683184, 50, 4
83, 1384134683191, 1384134683247, 56, 6
84, 1384134683255, 1384134683309, 54, 2
85, 1384134683315, 1384134683344, 29, 25
86, 1384134683366, 1384134683491, 125, 96
87, 1384134683497, 1384134683538, 41, 84
88, 1384134683547, 1384134683582, 35, 6
89, 1384134683589, 1384134683697, 108, 73
90, 1384134683706, 1384134683847, 141, 33
91, 1384134683855, 1384134684182, 327, 186
92, 1384134684187, 1384134684225, 38, 289
93, 1384134684233, 1384134684284, 51, 13
94, 1384134684311, 1384134684473, 162, 111
95, 1384134684480, 1384134687980, 3500, 3338
96, 1384134687986, 1384134689302, 1316, 2184
97, 1384134689307, 1384134689711, 404, 912
98, 1384134689718, 1384134741118, 51400, 50996
99, 1384134741125, 1384134741177, 52, 51348
100, 1384134741187, 1384134741258, 71, 19
101, 1384134741266, 1384134741629, 363, 292
102, 1384134741635, 1384134741745, 110, 253
103, 1384134741751, 1384134741861, 110, 0
