1, 1383942877238, 1383942877495, 257, 257
2, 1383942877500, 1383942877783, 283, 26
3, 1383942877786, 1383942878052, 266, 17
4, 1383942878055, 1383942878286, 231, 35
5, 1383942878290, 1383942878588, 298, 67
6, 1383942878592, 1383942878869, 277, 21
7, 1383942878874, 1383942879091, 217, 60
8, 1383942879095, 1383942879441, 346, 129
9, 1383942879448, 1383942879839, 391, 45
10, 1383942879842, 1383942880199, 357, 34
11, 1383942880202, 1383942880563, 361, 4
12, 1383942880567, 1383942880895, 328, 33
13, 1383942880899, 1383942881197, 298, 30
14, 1383942881201, 1383942881476, 275, 23
15, 1383942881479, 1383942881805, 326, 51
16, 1383942881809, 1383942882134, 325, 1
17, 1383942882138, 1383942882493, 355, 30
18, 1383942882497, 1383942882870, 373, 18
19, 1383942882874, 1383942883237, 363, 10
20, 1383942883243, 1383942883608, 365, 2
21, 1383942883612, 1383942883987, 375, 10
22, 1383942883990, 1383942884361, 371, 4
23, 1383942884366, 1383942884594, 228, 143
24, 1383942884598, 1383942884831, 233, 5
25, 1383942884836, 1383942885052, 216, 17
26, 1383942885056, 1383942885323, 267, 51
27, 1383942885328, 1383942885731, 403, 136
28, 1383942885735, 1383942886006, 271, 132
29, 1383942886010, 1383942886308, 298, 27
30, 1383942886312, 1383942886630, 318, 20
31, 1383942886634, 1383942886894, 260, 58
32, 1383942886898, 1383942887212, 314, 54
33, 1383942887215, 1383942887374, 159, 155
34, 1383942887377, 1383942895648, 8271, 8112
35, 1383942895652, 1383942917103, 21451, 13180
36, 1383942917107, 1383942934911, 17804, 3647
37, 1383942934915, 1383942950507, 15592, 2212
38, 1383942950511, 1383942964391, 13880, 1712
39, 1383942964398, 1383942987592, 23194, 9314
40, 1383942987598, 1383943003711, 16113, 7081
41, 1383943003732, 1383943023165, 19433, 3320
42, 1383943023171, 1383943064271, 41100, 21667
43, 1383943064276, 1383943102309, 38033, 3067
44, 1383943102313, 1383943130467, 28154, 9879
45, 1383943130471, 1383943134053, 3582, 24572
46, 1383943134057, 1383943134325, 268, 3314
47, 1383943134330, 1383943134585, 255, 13
48, 1383943134591, 1383943134802, 211, 44
49, 1383943134806, 1383943135040, 234, 23
50, 1383943135043, 1383943135247, 204, 30
51, 1383943135251, 1383943135437, 186, 18
52, 1383943135440, 1383943135639, 199, 13
53, 1383943135642, 1383943135833, 191, 8
54, 1383943135836, 1383943136064, 228, 37
55, 1383943136068, 1383943136320, 252, 24
56, 1383943136323, 1383943136583, 260, 8
57, 1383943136586, 1383943136842, 256, 4
58, 1383943136845, 1383943161167, 24322, 24066
59, 1383943161171, 1383943177008, 15837, 8485
60, 1383943177012, 1383943193517, 16505, 668
61, 1383943193524, 1383943209892, 16368, 137
62, 1383943209898, 1383943227350, 17452, 1084
63, 1383943227354, 1383943239474, 12120, 5332
64, 1383943239479, 1383943239805, 326, 11794
65, 1383943239809, 1383943240330, 521, 195
66, 1383943240334, 1383943240681, 347, 174
67, 1383943240685, 1383943241086, 401, 54
