Time/ms	Current/mA	Voltage/V
1384134662492	-226.0	4.058
1384134662602	-226.0	4.058
1384134662709	-226.0	4.058
1384134662818	-226.0	4.058
1384134662944	-226.0	4.058
1384134663054	-264.0	4.058
1384134663165	-264.0	4.058
1384134663274	-264.0	4.058
1384134663383	-264.0	4.058
1384134663492	-264.0	4.058
1384134663600	-264.0	4.058
1384134663733	-264.0	4.058
1384134663841	-264.0	4.058
1384134663949	-273.0	4.029
1384134664058	-273.0	4.029
1384134664167	-273.0	4.029
1384134664277	-273.0	4.029
1384134664384	-273.0	4.029
1384134664498	-273.0	4.029
1384134664610	-273.0	4.029
1384134664720	-273.0	4.029
1384134664836	-273.0	4.029
1384134664998	-273.0	4.035
1384134665108	-273.0	4.035
1384134665221	-273.0	4.035
1384134665329	-273.0	4.035
1384134665439	-273.0	4.035
1384134665557	-273.0	4.035
1384134665666	-273.0	4.035
1384134665773	-273.0	4.035
1384134665879	-273.0	4.035
1384134665991	-288.0	4.022
1384134666100	-288.0	4.022
1384134666207	-288.0	4.022
1384134666316	-288.0	4.022
1384134666424	-288.0	4.022
1384134666532	-288.0	4.022
1384134666642	-288.0	4.022
1384134666755	-288.0	4.022
1384134666863	-288.0	4.022
1384134666972	-205.0	4.051
1384134667081	-205.0	4.051
1384134667190	-205.0	4.051
1384134667299	-205.0	4.051
1384134667409	-205.0	4.051
1384134667539	-205.0	4.051
1384134667648	-205.0	4.051
1384134667756	-205.0	4.051
1384134667864	-205.0	4.051
1384134667972	-203.0	4.062
1384134668080	-203.0	4.062
1384134668188	-203.0	4.062
1384134668312	-203.0	4.062
1384134668422	-203.0	4.062
1384134668530	-203.0	4.062
1384134668639	-203.0	4.062
1384134668746	-203.0	4.062
1384134668854	-203.0	4.062
1384134668962	-217.0	4.062
1384134669091	-217.0	4.062
1384134669200	-217.0	4.062
1384134669307	-217.0	4.062
1384134669416	-217.0	4.062
1384134669532	-217.0	4.062
1384134669643	-217.0	4.062
1384134669755	-217.0	4.062
1384134669874	-217.0	4.062
1384134669984	-233.0	4.064
1384134670158	-233.0	4.064
1384134670284	-233.0	4.064
1384134670394	-233.0	4.064
1384134670505	-233.0	4.064
1384134670637	-233.0	4.064
1384134670746	-233.0	4.064
1384134670854	-233.0	4.064
1384134670963	-277.0	4.029
1384134671071	-277.0	4.029
1384134671180	-277.0	4.029
1384134671304	-277.0	4.029
1384134671412	-277.0	4.029
1384134671522	-277.0	4.029
1384134671631	-277.0	4.029
1384134671740	-277.0	4.029
1384134671847	-277.0	4.029
