1, 1384136586732, 1384136586773, 41, 41
2, 1384136586782, 1384136586831, 49, 8
3, 1384136586835, 1384136586888, 53, 4
4, 1384136586893, 1384136586923, 30, 23
5, 1384136586929, 1384136586968, 39, 9
6, 1384136586976, 1384136587015, 39, 0
7, 1384136587018, 1384136587038, 20, 19
8, 1384136587042, 1384136587083, 41, 21
9, 1384136587088, 1384136587133, 45, 4
10, 1384136587137, 1384136587189, 52, 7
11, 1384136587196, 1384136587281, 85, 33
12, 1384136587284, 1384136587325, 41, 44
13, 1384136587337, 1384136587381, 44, 3
14, 1384136587385, 1384136587420, 35, 9
15, 1384136587428, 1384136587464, 36, 1
16, 1384136587472, 1384136587514, 42, 6
17, 1384136587520, 1384136587562, 42, 0
18, 1384136587567, 1384136587607, 40, 2
19, 1384136587611, 1384136587648, 37, 3
20, 1384136587651, 1384136587701, 50, 13
21, 1384136587707, 1384136587755, 48, 2
22, 1384136587761, 1384136587812, 51, 3
23, 1384136587817, 1384136587845, 28, 23
24, 1384136587850, 1384136587886, 36, 8
25, 1384136587892, 1384136587926, 34, 2
26, 1384136587932, 1384136587971, 39, 5
27, 1384136587980, 1384136588030, 50, 11
28, 1384136588039, 1384136588080, 41, 9
29, 1384136588118, 1384136588173, 55, 14
30, 1384136588180, 1384136588246, 66, 11
31, 1384136588252, 1384136588295, 43, 23
32, 1384136588300, 1384136588334, 34, 9
33, 1384136588365, 1384136588392, 27, 7
34, 1384136588398, 1384136589546, 1148, 1121
35, 1384136589552, 1384136592004, 2452, 1304
36, 1384136592012, 1384136594256, 2244, 208
37, 1384136594263, 1384136594386, 123, 2121
38, 1384136594393, 1384136595588, 1195, 1072
39, 1384136595595, 1384136598967, 3372, 2177
40, 1384136598978, 1384136601015, 2037, 1335
41, 1384136601025, 1384136603371, 2346, 309
42, 1384136603379, 1384136607978, 4599, 2253
43, 1384136607986, 1384136614836, 6850, 2251
44, 1384136614843, 1384136618116, 3273, 3577
45, 1384136618126, 1384136618627, 501, 2772
46, 1384136618636, 1384136618684, 48, 453
47, 1384136618695, 1384136618812, 117, 69
48, 1384136618818, 1384136618915, 97, 20
49, 1384136618922, 1384136618955, 33, 64
50, 1384136618962, 1384136618986, 24, 9
51, 1384136618994, 1384136619023, 29, 5
52, 1384136619032, 1384136619059, 27, 2
53, 1384136619080, 1384136619120, 40, 13
54, 1384136619156, 1384136619194, 38, 2
55, 1384136619199, 1384136619292, 93, 55
56, 1384136619298, 1384136619343, 45, 48
57, 1384136619349, 1384136619395, 46, 1
58, 1384136619401, 1384136622416, 3015, 2969
59, 1384136622423, 1384136624157, 1734, 1281
60, 1384136624164, 1384136626205, 2041, 307
61, 1384136626212, 1384136627639, 1427, 614
62, 1384136627645, 1384136629584, 1939, 512
63, 1384136629590, 1384136630712, 1122, 817
64, 1384136630722, 1384136630817, 95, 1027
65, 1384136630823, 1384136630897, 74, 21
66, 1384136630905, 1384136630954, 49, 25
67, 1384136630960, 1384136631017, 57, 8
68, 1384136631026, 1384136631056, 30, 27
69, 1384136631062, 1384136631097, 35, 5
70, 1384136631119, 1384136631156, 37, 2
71, 1384136631207, 1384136631241, 34, 3
72, 1384136631247, 1384136631281, 34, 0
73, 1384136631288, 1384136631321, 33, 1
74, 1384136631329, 1384136631363, 34, 1
75, 1384136631369, 1384136631400, 31, 3
76, 1384136631408, 1384136631442, 34, 3
77, 1384136631463, 1384136631783, 320, 286
78, 1384136631790, 1384136631834, 44, 276
79, 1384136631840, 1384136631883, 43, 1
80, 1384136631890, 1384136631978, 88, 45
81, 1384136632008, 1384136632100, 92, 4
82, 1384136632110, 1384136632163, 53, 39
