Time/ms	Current/mA	Voltage/V
1384136606743	-208.0	3.979
1384136606852	-208.0	3.979
1384136606961	-209.0	3.97
1384136607068	-209.0	3.97
1384136607177	-209.0	3.97
1384136607286	-209.0	3.97
1384136607394	-209.0	3.97
1384136607517	-209.0	3.97
1384136607628	-209.0	3.97
1384136607738	-209.0	3.97
1384136607846	-209.0	3.97
1384136607955	-209.0	3.982
1384136608064	-209.0	3.982
1384136608176	-209.0	3.982
1384136608285	-209.0	3.982
1384136608393	-209.0	3.982
1384136608504	-209.0	3.982
1384136608611	-209.0	3.982
1384136608719	-209.0	3.982
1384136608828	-209.0	3.982
1384136608950	-209.0	3.943
1384136609059	-229.0	3.943
1384136609169	-229.0	3.943
1384136609277	-229.0	3.943
1384136609386	-229.0	3.943
1384136609495	-229.0	3.943
1384136609604	-229.0	3.943
1384136609716	-229.0	3.943
1384136609826	-229.0	3.943
1384136609936	-229.0	3.943
1384136610046	-229.0	3.965
1384136610156	-229.0	3.965
1384136610266	-229.0	3.965
1384136610375	-229.0	3.965
1384136610490	-229.0	3.965
1384136610599	-229.0	3.965
1384136610756	-229.0	3.965
1384136610868	-229.0	3.965
1384136610976	-278.0	3.97
1384136611085	-278.0	3.97
1384136611192	-278.0	3.97
1384136611307	-278.0	3.97
1384136611416	-278.0	3.97
1384136611525	-278.0	3.97
1384136611634	-278.0	3.97
1384136611746	-278.0	3.97
1384136611855	-278.0	3.97
1384136611962	-290.0	3.941
1384136612076	-290.0	3.941
1384136612188	-290.0	3.941
1384136612297	-290.0	3.941
1384136612407	-290.0	3.941
1384136612515	-290.0	3.941
1384136612622	-290.0	3.941
1384136612732	-290.0	3.941
1384136612846	-290.0	3.941
1384136612954	-291.0	3.941
1384136613062	-291.0	3.941
1384136613173	-291.0	3.941
1384136613282	-291.0	3.941
1384136613392	-291.0	3.941
1384136613500	-291.0	3.941
1384136613613	-291.0	3.941
1384136613723	-291.0	3.941
1384136613832	-291.0	3.941
1384136613940	-291.0	3.941
1384136614052	-283.0	3.944
1384136614160	-283.0	3.944
1384136614271	-283.0	3.944
1384136614401	-283.0	3.944
1384136614511	-283.0	3.944
1384136614619	-283.0	3.944
1384136614729	-283.0	3.944
1384136614842	-283.0	3.944
1384136614964	-280.0	3.948
1384136615073	-280.0	3.948
1384136615178	-280.0	3.948
1384136615282	-280.0	3.948
1384136615390	-280.0	3.948
1384136615498	-280.0	3.948
1384136615607	-280.0	3.948
1384136615715	-280.0	3.948
1384136615890	-280.0	3.948
1384136615998	-249.0	3.912
1384136616109	-249.0	3.912
1384136616218	-249.0	3.912
1384136616328	-249.0	3.912
1384136616438	-249.0	3.912
1384136616545	-249.0	3.912
1384136616659	-249.0	3.912
1384136616773	-249.0	3.912
1384136616882	-249.0	3.912
1384136616993	-214.0	3.972
1384136617100	-214.0	3.972
1384136617211	-214.0	3.972
1384136617319	-214.0	3.972
1384136617432	-214.0	3.972
1384136617541	-214.0	3.972
1384136617650	-214.0	3.972
1384136617758	-214.0	3.972
1384136617865	-214.0	3.972
1384136617974	-206.0	3.976
1384136618082	-206.0	3.976
1384136618200	-206.0	3.976
1384136618309	-206.0	3.976
1384136618417	-206.0	3.976
1384136618526	-206.0	3.976
1384136618637	-206.0	3.976
1384136618768	-206.0	3.976
1384136618877	-206.0	3.976
1384136618989	-258.0	3.972
1384136619100	-258.0	3.972
1384136619211	-258.0	3.972
1384136619320	-258.0	3.972
1384136619428	-258.0	3.972
1384136619540	-258.0	3.972
1384136619649	-258.0	3.972
1384136619759	-258.0	3.972
1384136619867	-258.0	3.972
1384136619978	-268.0	3.931
1384136620086	-268.0	3.931
1384136620195	-268.0	3.931
1384136620327	-268.0	3.931
1384136620437	-268.0	3.931
1384136620544	-268.0	3.931
1384136620652	-268.0	3.931
1384136620760	-268.0	3.931
1384136620869	-268.0	3.931
1384136621021	-210.0	3.974
1384136621134	-210.0	3.974
1384136621244	-210.0	3.974
1384136621352	-210.0	3.974
1384136621462	-210.0	3.974
1384136621570	-210.0	3.974
1384136621679	-210.0	3.974
1384136621788	-210.0	3.974
1384136621916	-210.0	3.974
1384136622025	-213.0	3.961
1384136622133	-213.0	3.961
1384136622243	-213.0	3.961
1384136622351	-213.0	3.961
1384136622460	-213.0	3.961
1384136622594	-213.0	3.961
1384136622703	-213.0	3.961
1384136622812	-213.0	3.961
1384136622922	-213.0	3.961
1384136623030	-228.0	3.967
1384136623138	-228.0	3.967
1384136623247	-228.0	3.967
1384136623381	-228.0	3.967
1384136623489	-228.0	3.967
1384136623598	-228.0	3.967
1384136623706	-228.0	3.967
1384136623815	-228.0	3.967
1384136623923	-228.0	3.967
1384136624031	-224.0	3.965
1384136624161	-224.0	3.965
1384136624275	-224.0	3.965
1384136624384	-224.0	3.965
1384136624492	-224.0	3.965
1384136624601	-224.0	3.965
1384136624708	-224.0	3.965
1384136624816	-224.0	3.965
1384136624940	-224.0	3.965
1384136625049	-229.0	3.967
1384136625157	-229.0	3.967
1384136625266	-229.0	3.967
1384136625374	-229.0	3.967
1384136625483	-229.0	3.967
1384136625591	-229.0	3.967
1384136625714	-229.0	3.967
1384136625824	-229.0	3.967
1384136625933	-229.0	3.967
1384136626090	-211.0	3.961
1384136626199	-211.0	3.961
1384136626308	-211.0	3.961
1384136626422	-211.0	3.961
1384136626531	-211.0	3.961
1384136626639	-211.0	3.961
1384136626746	-211.0	3.961
1384136626855	-211.0	3.961
1384136626963	-211.0	3.961
1384136627075	-227.0	3.967
1384136627199	-227.0	3.967
1384136627307	-227.0	3.967
1384136627415	-227.0	3.967
1384136627524	-227.0	3.967
1384136627631	-227.0	3.967
1384136627739	-227.0	3.967
1384136627851	-227.0	3.967
1384136627960	-227.0	3.967
1384136628068	-229.0	3.966
1384136628176	-229.0	3.966
1384136628285	-229.0	3.966
1384136628392	-229.0	3.966
1384136628502	-229.0	3.966
1384136628615	-229.0	3.966
1384136628725	-229.0	3.966
1384136628833	-229.0	3.966
1384136628942	-229.0	3.966
1384136629049	-206.0	3.967
1384136629157	-206.0	3.967
1384136629266	-206.0	3.967
1384136629378	-206.0	3.967
1384136629487	-206.0	3.967
1384136629597	-206.0	3.967
1384136629706	-206.0	3.967
1384136629815	-206.0	3.967
1384136629923	-206.0	3.967
1384136630035	-225.0	3.963
1384136630144	-225.0	3.963
1384136630252	-225.0	3.963
1384136630360	-225.0	3.963
1384136630468	-225.0	3.963
1384136630576	-225.0	3.963
1384136630685	-225.0	3.963
1384136630801	-225.0	3.963
1384136630910	-225.0	3.963
1384136631026	-240.0	3.953
1384136631212	-240.0	3.953
1384136631327	-240.0	3.953
1384136631437	-240.0	3.953
1384136631545	-240.0	3.953
1384136631653	-240.0	3.953
1384136631762	-240.0	3.953
1384136631871	-240.0	3.953
1384136632002	-240.0	3.925
1384136632123	-299.0	3.925
1384136632238	-299.0	3.925
1384136632352	-299.0	3.925
1384136632483	-299.0	3.925
1384136632601	-299.0	3.925
1384136632712	-299.0	3.925
1384136632824	-299.0	3.925
1384136632937	-299.0	3.925
1384136633046	-299.0	3.916
1384136633156	-299.0	3.916
1384136633265	-299.0	3.916
1384136633393	-299.0	3.916
1384136633503	-299.0	3.916
1384136633612	-299.0	3.916
1384136633719	-299.0	3.916
1384136633828	-299.0	3.916
1384136633936	-299.0	3.916
1384136634043	-255.0	3.93
1384136634168	-255.0	3.93
1384136634276	-255.0	3.93
1384136634386	-255.0	3.93
1384136634494	-255.0	3.93
1384136634602	-255.0	3.93
1384136634711	-255.0	3.93
1384136634819	-255.0	3.93
1384136634933	-255.0	3.93
1384136635041	-213.0	3.963
1384136635152	-213.0	3.963
1384136635259	-213.0	3.963
1384136635368	-213.0	3.963
1384136635475	-213.0	3.963
1384136635584	-213.0	3.963
1384136635718	-213.0	3.963
1384136635827	-213.0	3.963
1384136635936	-213.0	3.963
1384136636044	-216.0	3.957
1384136636152	-216.0	3.957
1384136636303	-216.0	3.957
1384136636413	-216.0	3.957
1384136636525	-216.0	3.957
1384136636633	-216.0	3.957
1384136636741	-216.0	3.957
1384136636851	-216.0	3.957
1384136636959	-216.0	3.957
1384136637068	-225.0	3.965
1384136637202	-225.0	3.965
1384136637313	-225.0	3.965
1384136637421	-225.0	3.965
1384136637531	-225.0	3.965
1384136637638	-225.0	3.965
1384136637746	-225.0	3.965
1384136637854	-225.0	3.965
1384136637977	-225.0	3.965
1384136638091	-210.0	3.961
1384136638200	-210.0	3.961
1384136638309	-210.0	3.961
1384136638417	-210.0	3.961
1384136638525	-210.0	3.961
1384136638649	-210.0	3.961
1384136638757	-210.0	3.961
1384136638865	-210.0	3.961
1384136638973	-210.0	3.961
1384136639081	-249.0	3.947
1384136639190	-249.0	3.947
1384136639320	-249.0	3.947
1384136639428	-249.0	3.947
1384136639536	-249.0	3.947
1384136639644	-249.0	3.947
1384136639752	-249.0	3.947
1384136639860	-249.0	3.947
1384136639967	-249.0	3.947
1384136640092	-242.0	3.958
1384136640201	-242.0	3.958
1384136640309	-242.0	3.958
1384136640417	-242.0	3.958
1384136640526	-242.0	3.958
1384136640633	-242.0	3.958
1384136640741	-242.0	3.958
1384136640868	-242.0	3.958
1384136640978	-242.0	3.958
1384136641086	-248.0	3.939
1384136641196	-248.0	3.939
1384136641303	-248.0	3.939
1384136641460	-248.0	3.939
1384136641567	-248.0	3.939
1384136641680	-248.0	3.939
1384136641790	-248.0	3.939
1384136641898	-248.0	3.939
1384136642005	-248.0	3.939
1384136642113	-236.0	3.948
1384136642221	-236.0	3.948
1384136642329	-236.0	3.948
1384136642453	-236.0	3.948
1384136642561	-236.0	3.948
1384136642668	-236.0	3.948
1384136642776	-236.0	3.948
1384136642884	-236.0	3.948
1384136642992	-236.0	3.948
1384136643099	-230.0	3.947
1384136643227	-230.0	3.947
1384136643337	-230.0	3.947
1384136643446	-230.0	3.947
1384136643558	-230.0	3.947
1384136643670	-230.0	3.947
1384136643778	-230.0	3.947
1384136643906	-230.0	3.947
1384136644016	-230.0	3.952
1384136644125	-267.0	3.952
1384136644234	-267.0	3.952
1384136644342	-267.0	3.952
1384136644450	-267.0	3.952
1384136644576	-267.0	3.952
1384136644684	-267.0	3.952
1384136644793	-267.0	3.952
1384136644901	-267.0	3.952
1384136645009	-267.0	3.952
1384136645124	-280.0	3.922
1384136645232	-280.0	3.922
1384136645340	-280.0	3.922
1384136645448	-280.0	3.922
1384136645557	-280.0	3.922
1384136645671	-280.0	3.922
1384136645797	-280.0	3.922
1384136645906	-280.0	3.922
1384136646014	-280.0	3.922
1384136646122	-275.0	3.919
1384136646230	-275.0	3.919
1384136646339	-275.0	3.919
1384136646529	-275.0	3.919
1384136646638	-275.0	3.919
1384136646746	-275.0	3.919
1384136646854	-275.0	3.919
1384136646962	-275.0	3.919
1384136647069	-229.0	3.949
1384136647198	-229.0	3.949
1384136647305	-229.0	3.949
1384136647416	-229.0	3.949
1384136647526	-229.0	3.949
1384136647633	-229.0	3.949
1384136647761	-229.0	3.949
1384136647870	-229.0	3.949
1384136647979	-229.0	3.949
1384136648087	-243.0	3.957
1384136648197	-243.0	3.957
1384136648304	-243.0	3.957
1384136648415	-243.0	3.957
1384136648529	-243.0	3.957
1384136648640	-243.0	3.957
1384136648747	-243.0	3.957
1384136648855	-243.0	3.957
1384136648965	-243.0	3.957
1384136649073	-202.0	3.956
1384136649183	-202.0	3.956
1384136649319	-202.0	3.956
1384136649427	-202.0	3.956
1384136649535	-202.0	3.956
1384136649644	-202.0	3.956
1384136649753	-202.0	3.956
1384136649860	-202.0	3.956
1384136649983	-202.0	3.956
1384136650093	-237.0	3.951
1384136650201	-237.0	3.951
1384136650309	-237.0	3.951
1384136650417	-237.0	3.951
1384136650525	-237.0	3.951
1384136650649	-237.0	3.951
1384136650758	-237.0	3.951
1384136650867	-237.0	3.951
1384136650976	-237.0	3.951
1384136651084	-227.0	3.919
1384136651192	-227.0	3.919
1384136651300	-227.0	3.919
1384136651412	-227.0	3.919
1384136651576	-227.0	3.919
1384136651684	-227.0	3.919
1384136651792	-227.0	3.919
1384136651900	-227.0	3.919
1384136652010	-227.0	3.919
1384136652134	-227.0	3.953
1384136652244	-227.0	3.953
1384136652354	-227.0	3.953
1384136652463	-227.0	3.953
1384136652570	-227.0	3.953
1384136652679	-227.0	3.953
1384136652803	-227.0	3.953
1384136652911	-227.0	3.953
1384136653019	-227.0	3.953
1384136653128	-228.0	3.954
1384136653235	-228.0	3.954
1384136653344	-228.0	3.954
1384136653452	-228.0	3.954
1384136653565	-228.0	3.954
1384136653675	-228.0	3.954
1384136653785	-228.0	3.954
1384136653893	-228.0	3.954
1384136654003	-228.0	3.954
1384136654111	-205.0	3.954
1384136654233	-205.0	3.954
1384136654344	-205.0	3.954
1384136654451	-205.0	3.954
1384136654560	-205.0	3.954
1384136654668	-205.0	3.954
1384136654776	-205.0	3.954
1384136654888	-205.0	3.954
1384136654996	-205.0	3.954
1384136655105	-243.0	3.926
1384136655212	-243.0	3.926
1384136655320	-243.0	3.926
1384136655428	-243.0	3.926
1384136655536	-243.0	3.926
1384136655650	-243.0	3.926
1384136655758	-243.0	3.926
1384136655866	-243.0	3.926
1384136655974	-243.0	3.926
1384136656081	-228.0	3.955
1384136656190	-228.0	3.955
1384136656322	-228.0	3.955
1384136656433	-228.0	3.955
1384136656542	-228.0	3.955
1384136656693	-228.0	3.955
1384136656805	-228.0	3.955
1384136656913	-228.0	3.955
1384136657020	-228.0	3.955
1384136657149	-207.0	3.954
1384136657258	-207.0	3.954
1384136657366	-207.0	3.954
1384136657474	-207.0	3.954
1384136657583	-207.0	3.954
1384136657692	-207.0	3.954
1384136657799	-207.0	3.954
1384136657922	-207.0	3.954
1384136658031	-207.0	3.954
1384136658139	-212.0	3.952
1384136658248	-212.0	3.952
1384136658355	-212.0	3.952
1384136658463	-212.0	3.952
1384136658571	-212.0	3.952
1384136658683	-212.0	3.952
1384136658793	-212.0	3.952
1384136658902	-212.0	3.952
1384136659010	-212.0	3.952
1384136659118	-208.0	3.955
1384136659227	-208.0	3.955
1384136659334	-208.0	3.955
1384136659461	-208.0	3.955
1384136659570	-208.0	3.955
1384136659678	-208.0	3.955
1384136659785	-208.0	3.955
1384136659895	-208.0	3.955
1384136660003	-208.0	3.955
1384136660112	-220.0	3.957
1384136660241	-220.0	3.957
1384136660349	-220.0	3.957
1384136660458	-220.0	3.957
1384136660566	-220.0	3.957
1384136660674	-220.0	3.957
1384136660783	-220.0	3.957
1384136660891	-220.0	3.957
1384136661015	-220.0	3.957
1384136661123	-208.0	3.954
1384136661231	-208.0	3.954
1384136661339	-208.0	3.954
1384136661453	-208.0	3.954
1384136661563	-208.0	3.954
1384136661671	-208.0	3.954
1384136661848	-208.0	3.954
1384136661956	-208.0	3.954
1384136662064	-210.0	3.95
1384136662172	-210.0	3.95
1384136662279	-210.0	3.95
1384136662386	-210.0	3.95
1384136662495	-210.0	3.95
1384136662606	-210.0	3.95
1384136662716	-210.0	3.95
1384136662825	-210.0	3.95
1384136662934	-210.0	3.95
1384136663042	-210.0	3.95
1384136663150	-205.0	3.958
1384136663258	-205.0	3.958
1384136663373	-205.0	3.958
1384136663481	-205.0	3.958
1384136663590	-205.0	3.958
1384136663700	-205.0	3.958
1384136663808	-205.0	3.958
1384136663919	-205.0	3.958
1384136664041	-205.0	3.958
1384136664157	-235.0	3.953
1384136664266	-235.0	3.953
1384136664374	-235.0	3.953
1384136664482	-235.0	3.953
1384136664589	-235.0	3.953
1384136664700	-235.0	3.953
1384136664813	-235.0	3.953
1384136664922	-235.0	3.953
1384136665029	-235.0	3.953
1384136665140	-215.0	3.948
1384136665248	-215.0	3.948
1384136665358	-215.0	3.948
1384136665466	-215.0	3.948
1384136665579	-215.0	3.948
1384136665687	-215.0	3.948
1384136665796	-215.0	3.948
1384136665904	-215.0	3.948
1384136666014	-215.0	3.948
1384136666121	-211.0	3.947
1384136666230	-211.0	3.947
1384136666343	-211.0	3.947
1384136666451	-211.0	3.947
1384136666561	-211.0	3.947
1384136666669	-211.0	3.947
1384136666779	-211.0	3.947
1384136666938	-211.0	3.947
1384136667045	-211.0	3.947
1384136667168	-210.0	3.953
1384136667279	-210.0	3.953
1384136667387	-210.0	3.953
1384136667497	-210.0	3.953
1384136667605	-210.0	3.953
1384136667715	-210.0	3.953
1384136667823	-210.0	3.953
1384136667936	-210.0	3.953
1384136668045	-210.0	3.953
1384136668153	-206.0	3.949
1384136668261	-206.0	3.949
1384136668369	-206.0	3.949
1384136668479	-206.0	3.949
1384136668587	-206.0	3.949
1384136668709	-206.0	3.949
1384136668821	-206.0	3.949
1384136668928	-206.0	3.949
1384136669038	-206.0	3.949
1384136669146	-197.0	3.954
1384136669264	-197.0	3.954
1384136669372	-197.0	3.954
1384136669485	-197.0	3.954
1384136669594	-197.0	3.954
1384136669703	-197.0	3.954
1384136669811	-197.0	3.954
1384136669920	-197.0	3.954
1384136670027	-197.0	3.954
1384136670134	-224.0	3.952
1384136670249	-224.0	3.952
1384136670360	-224.0	3.952
1384136670468	-224.0	3.952
1384136670575	-224.0	3.952
1384136670683	-224.0	3.952
1384136670791	-224.0	3.952
1384136670899	-224.0	3.952
1384136671011	-224.0	3.952
1384136671119	-244.0	3.934
1384136671227	-244.0	3.934
1384136671334	-244.0	3.934
1384136671442	-244.0	3.934
1384136671550	-244.0	3.934
1384136671657	-244.0	3.934
1384136671782	-244.0	3.934
1384136671890	-244.0	3.934
1384136672044	-244.0	3.934
1384136672152	-240.0	3.939
1384136672261	-240.0	3.939
1384136672368	-240.0	3.939
1384136672476	-240.0	3.939
1384136672589	-240.0	3.939
1384136672697	-240.0	3.939
1384136672805	-240.0	3.939
1384136672912	-240.0	3.939
1384136673021	-240.0	3.939
1384136673128	-234.0	3.938
1384136673237	-234.0	3.938
1384136673362	-234.0	3.938
1384136673472	-234.0	3.938
1384136673579	-234.0	3.938
1384136673687	-234.0	3.938
1384136673794	-234.0	3.938
1384136673902	-234.0	3.938
1384136674011	-234.0	3.938
1384136674142	-228.0	3.944
1384136674249	-228.0	3.944
1384136674358	-228.0	3.944
1384136674475	-228.0	3.944
1384136674591	-228.0	3.944
1384136674699	-228.0	3.944
1384136674812	-228.0	3.944
1384136674920	-228.0	3.944
1384136675028	-228.0	3.944
1384136675136	-240.0	3.93
1384136675245	-240.0	3.93
1384136675352	-240.0	3.93
1384136675460	-240.0	3.93
1384136675572	-240.0	3.93
1384136675680	-240.0	3.93
1384136675789	-240.0	3.93
1384136675897	-240.0	3.93
1384136676005	-240.0	3.93
1384136676113	-210.0	3.948
1384136676221	-210.0	3.948
1384136676333	-210.0	3.948
1384136676441	-210.0	3.948
1384136676550	-210.0	3.948
1384136676660	-210.0	3.948
1384136676768	-210.0	3.948
1384136676877	-210.0	3.948
1384136676986	-210.0	3.948
1384136677153	-213.0	3.947
1384136677262	-213.0	3.947
1384136677370	-213.0	3.947
1384136677478	-213.0	3.947
1384136677586	-213.0	3.947
1384136677694	-213.0	3.947
1384136677801	-213.0	3.947
1384136677914	-213.0	3.947
1384136678025	-213.0	3.947
1384136678133	-211.0	3.936
1384136678242	-211.0	3.936
1384136678350	-211.0	3.936
1384136678457	-211.0	3.936
1384136678566	-211.0	3.936
1384136678689	-211.0	3.936
1384136678799	-211.0	3.936
1384136678908	-211.0	3.936
1384136679016	-211.0	3.936
1384136679127	-206.0	3.949
1384136679236	-206.0	3.949
1384136679345	-206.0	3.949
1384136679469	-206.0	3.949
1384136679577	-206.0	3.949
1384136679685	-206.0	3.949
1384136679792	-206.0	3.949
1384136679909	-206.0	3.949
1384136680016	-206.0	3.949
1384136680147	-223.0	3.95
1384136680255	-223.0	3.95
1384136680365	-223.0	3.95
1384136680473	-223.0	3.95
1384136680581	-223.0	3.95
1384136680690	-223.0	3.95
1384136680797	-223.0	3.95
1384136680927	-223.0	3.95
1384136681035	-223.0	3.95
1384136681143	-216.0	3.93
1384136681253	-216.0	3.93
1384136681361	-216.0	3.93
1384136681469	-216.0	3.93
1384136681577	-216.0	3.93
1384136681708	-216.0	3.93
1384136681816	-216.0	3.93
1384136681926	-216.0	3.93
1384136682034	-216.0	3.93
1384136682183	-207.0	3.949
1384136682300	-207.0	3.949
1384136682409	-207.0	3.949
1384136682545	-207.0	3.949
1384136682654	-207.0	3.949
1384136682762	-207.0	3.949
1384136682871	-207.0	3.949
1384136682979	-207.0	3.949
1384136683089	-207.0	3.949
1384136683198	-209.0	3.942
1384136683321	-209.0	3.942
1384136683431	-209.0	3.942
1384136683540	-209.0	3.942
1384136683652	-209.0	3.942
1384136683760	-209.0	3.942
1384136683867	-209.0	3.942
1384136683976	-209.0	3.942
1384136684091	-209.0	3.942
1384136684199	-205.0	3.954
1384136684306	-205.0	3.954
1384136684415	-205.0	3.954
1384136684525	-205.0	3.954
1384136684634	-205.0	3.954
1384136684742	-205.0	3.954
1384136684855	-205.0	3.954
1384136684963	-205.0	3.954
1384136685072	-205.0	3.954
1384136685180	-208.0	3.947
1384136685288	-208.0	3.947
1384136685397	-208.0	3.947
1384136685504	-208.0	3.947
1384136685620	-208.0	3.947
1384136685728	-208.0	3.947
1384136685838	-208.0	3.947
1384136685945	-208.0	3.947
1384136686054	-208.0	3.947
1384136686162	-208.0	3.946
1384136686269	-208.0	3.946
1384136686394	-208.0	3.946
1384136686502	-208.0	3.946
1384136686610	-208.0	3.946
1384136686718	-208.0	3.946
1384136686826	-208.0	3.946
1384136686934	-208.0	3.946
