Time/ms	Current/mA	Voltage/V
1384140781149	-295.0	4.015
1384140781254	-295.0	4.015
1384140781361	-295.0	4.015
1384140781467	-295.0	4.015
1384140781572	-295.0	4.015
1384140781677	-295.0	4.015
1384140781783	-291.0	4.015
1384140781888	-291.0	4.015
1384140781993	-291.0	4.015
1384140782101	-291.0	4.015
1384140782206	-291.0	4.015
1384140782311	-291.0	4.015
1384140782416	-291.0	4.015
1384140782521	-291.0	4.015
1384140782627	-291.0	4.015
1384140782776	-291.0	4.013
1384140782890	-291.0	4.013
1384140782996	-291.0	4.013
1384140783102	-291.0	4.013
1384140783208	-291.0	4.013
1384140783315	-291.0	4.013
1384140783420	-291.0	4.013
1384140783526	-291.0	4.013
1384140783650	-291.0	4.013
1384140783756	-295.0	4.009
1384140783863	-295.0	4.009
1384140783968	-295.0	4.009
1384140784079	-295.0	4.009
1384140784184	-295.0	4.009
1384140784289	-295.0	4.009
1384140784447	-295.0	4.009
1384140784553	-295.0	4.009
1384140784657	-295.0	4.009
1384140784762	-311.0	4.011
1384140784866	-311.0	4.011
1384140784973	-311.0	4.011
1384140785078	-311.0	4.011
1384140785183	-311.0	4.011
1384140785300	-311.0	4.011
1384140785405	-311.0	4.011
1384140785511	-311.0	4.011
1384140785617	-311.0	4.011
1384140785722	-311.0	4.011
1384140785828	-315.0	4.001
1384140785933	-315.0	4.001
1384140786040	-315.0	4.001
1384140786145	-315.0	4.001
1384140786250	-315.0	4.001
1384140786356	-315.0	4.001
1384140786461	-315.0	4.001
1384140786566	-315.0	4.001
1384140786672	-315.0	4.001
1384140786780	-316.0	3.998
1384140786885	-316.0	3.998
1384140786990	-316.0	3.998
1384140787095	-316.0	3.998
1384140787201	-316.0	3.998
1384140787306	-316.0	3.998
1384140787411	-316.0	3.998
1384140787520	-316.0	3.998
1384140787626	-316.0	3.998
1384140787730	-316.0	3.998
1384140787877	-316.0	3.991
1384140787982	-316.0	3.991
1384140788088	-316.0	3.991
1384140788193	-316.0	3.991
1384140788304	-316.0	3.991
1384140788410	-316.0	3.991
1384140788516	-316.0	3.991
1384140788621	-316.0	3.991
1384140788726	-316.0	3.991
1384140788831	-313.0	3.999
1384140788937	-313.0	3.999
1384140789046	-313.0	3.999
1384140789152	-313.0	3.999
1384140789257	-313.0	3.999
1384140789362	-313.0	3.999
1384140789467	-313.0	3.999
1384140789572	-313.0	3.999
1384140789678	-313.0	3.999
1384140789785	-301.0	3.999
1384140789891	-301.0	3.999
1384140789996	-301.0	3.999
1384140790101	-301.0	3.999
1384140790206	-301.0	3.999
1384140790311	-301.0	3.999
1384140790416	-301.0	3.999
1384140790524	-301.0	3.999
1384140790629	-301.0	3.999
1384140790734	-301.0	3.999
1384140790839	-294.0	3.998
1384140790944	-294.0	3.998
1384140791049	-294.0	3.998
1384140791155	-294.0	3.998
1384140791262	-294.0	3.998
1384140791367	-294.0	3.998
1384140791472	-294.0	3.998
1384140791578	-294.0	3.998
1384140791682	-294.0	3.998
1384140791787	-297.0	4.006
1384140791891	-297.0	4.006
1384140791999	-297.0	4.006
1384140792103	-297.0	4.006
1384140792208	-297.0	4.006
1384140792312	-297.0	4.006
1384140792416	-297.0	4.006
1384140792521	-297.0	4.006
1384140792626	-297.0	4.006
1384140792732	-297.0	4.006
1384140792838	-346.0	3.981
1384140792986	-346.0	3.981
1384140793091	-346.0	3.981
1384140793195	-346.0	3.981
1384140793300	-346.0	3.981
1384140793405	-346.0	3.981
1384140793512	-346.0	3.981
1384140793617	-346.0	3.981
1384140793722	-346.0	3.981
1384140793827	-341.0	3.982
1384140793932	-341.0	3.982
1384140794037	-341.0	3.982
1384140794142	-341.0	3.982
1384140794248	-341.0	3.982
1384140794353	-341.0	3.982
1384140794459	-341.0	3.982
1384140794563	-341.0	3.982
1384140794668	-341.0	3.982
1384140794774	-327.0	3.981
1384140794879	-327.0	3.981
1384140794987	-327.0	3.981
1384140795092	-327.0	3.981
1384140795198	-327.0	3.981
1384140795304	-327.0	3.981
1384140795409	-327.0	3.981
1384140795514	-327.0	3.981
1384140795621	-327.0	3.981
1384140795751	-327.0	3.981
1384140795856	-295.0	4.004
1384140795963	-295.0	4.004
1384140796068	-295.0	4.004
1384140796173	-295.0	4.004
1384140796279	-295.0	4.004
1384140796386	-295.0	4.004
1384140796515	-295.0	4.004
1384140796622	-295.0	4.004
1384140796728	-295.0	4.004
1384140796833	-294.0	4.001
1384140796938	-294.0	4.001
1384140797045	-294.0	4.001
1384140797151	-294.0	4.001
1384140797282	-294.0	4.001
1384140797387	-294.0	4.001
1384140797493	-294.0	4.001
1384140797598	-294.0	4.001
1384140797705	-294.0	4.001
1384140797810	-294.0	4.0
1384140797916	-294.0	4.0
1384140798082	-294.0	4.0
1384140798187	-294.0	4.0
1384140798293	-294.0	4.0
1384140798398	-294.0	4.0
1384140798506	-294.0	4.0
1384140798611	-294.0	4.0
1384140798716	-294.0	4.0
1384140798844	-296.0	4.001
1384140798949	-296.0	4.001
1384140799055	-296.0	4.001
1384140799160	-296.0	4.001
1384140799267	-296.0	4.001
1384140799373	-296.0	4.001
1384140799479	-296.0	4.001
1384140799609	-296.0	4.001
1384140799714	-296.0	4.001
1384140799819	-296.0	3.991
1384140799926	-296.0	3.991
1384140800031	-296.0	3.991
1384140800137	-296.0	3.991
1384140800243	-296.0	3.991
1384140800374	-296.0	3.991
1384140800480	-296.0	3.991
1384140800587	-296.0	3.991
1384140800692	-296.0	3.991
1384140800797	-294.0	4.0
1384140800914	-294.0	4.0
1384140801019	-294.0	4.0
1384140801124	-294.0	4.0
1384140801229	-294.0	4.0
1384140801333	-294.0	4.0
1384140801438	-294.0	4.0
1384140801543	-294.0	4.0
1384140801649	-294.0	4.0
1384140801776	-294.0	4.0
1384140801882	-297.0	3.99
1384140801989	-297.0	3.99
1384140802094	-297.0	3.99
1384140802199	-297.0	3.99
1384140802307	-297.0	3.99
1384140802412	-297.0	3.99
1384140802540	-297.0	3.99
1384140802647	-297.0	3.99
1384140802753	-297.0	3.99
1384140802858	-296.0	3.998
1384140802963	-296.0	3.998
1384140803110	-296.0	3.998
1384140803217	-296.0	3.998
1384140803326	-296.0	3.998
1384140803439	-296.0	3.998
1384140803544	-296.0	3.998
1384140803650	-296.0	3.998
1384140803755	-296.0	3.998
1384140803861	-294.0	3.998
1384140803968	-294.0	3.998
1384140804075	-294.0	3.998
1384140804181	-294.0	3.998
1384140804287	-294.0	3.998
1384140804392	-294.0	3.998
1384140804497	-294.0	3.998
1384140804603	-294.0	3.998
1384140804711	-294.0	3.998
1384140804819	-292.0	3.997
1384140804925	-292.0	3.997
1384140805032	-292.0	3.997
1384140805138	-292.0	3.997
1384140805243	-292.0	3.997
1384140805350	-292.0	3.997
1384140805455	-292.0	3.997
1384140805569	-292.0	3.997
1384140805674	-292.0	3.997
1384140805779	-292.0	3.997
1384140805885	-294.0	3.995
1384140805991	-294.0	3.995
1384140806096	-294.0	3.995
1384140806201	-294.0	3.995
1384140806309	-294.0	3.995
1384140806415	-294.0	3.995
1384140806520	-294.0	3.995
1384140806625	-294.0	3.995
1384140806731	-294.0	3.995
1384140806836	-291.0	3.997
1384140806942	-291.0	3.997
1384140807050	-291.0	3.997
1384140807156	-291.0	3.997
1384140807261	-291.0	3.997
1384140807367	-291.0	3.997
1384140807473	-291.0	3.997
1384140807579	-291.0	3.997
1384140807684	-291.0	3.997
1384140807792	-291.0	3.997
1384140807898	-292.0	3.996
1384140808003	-292.0	3.996
1384140808110	-292.0	3.996
1384140808264	-292.0	3.996
1384140808376	-292.0	3.996
1384140808481	-292.0	3.996
1384140808589	-292.0	3.996
1384140808696	-292.0	3.996
1384140808802	-292.0	3.996
1384140808907	-294.0	3.998
1384140809014	-294.0	3.998
1384140809120	-294.0	3.998
1384140809225	-294.0	3.998
1384140809333	-294.0	3.998
1384140809439	-294.0	3.998
1384140809545	-294.0	3.998
1384140809652	-294.0	3.998
1384140809758	-294.0	3.998
1384140809863	-293.0	3.999
1384140809969	-293.0	3.999
1384140810085	-293.0	3.999
1384140810192	-293.0	3.999
1384140810297	-293.0	3.999
1384140810402	-293.0	3.999
1384140810508	-293.0	3.999
1384140810614	-293.0	3.999
1384140810719	-293.0	3.999
1384140810828	-293.0	3.999
1384140810934	-290.0	3.994
1384140811040	-290.0	3.994
1384140811144	-290.0	3.994
1384140811250	-290.0	3.994
1384140811356	-290.0	3.994
1384140811461	-290.0	3.994
1384140811569	-290.0	3.994
1384140811676	-290.0	3.994
1384140811781	-290.0	3.994
1384140811885	-297.0	3.995
1384140811989	-297.0	3.995
1384140812095	-297.0	3.995
1384140812200	-297.0	3.995
1384140812306	-297.0	3.995
1384140812411	-297.0	3.995
1384140812516	-297.0	3.995
1384140812621	-297.0	3.995
1384140812725	-297.0	3.995
1384140812830	-297.0	3.995
1384140812935	-339.0	3.975
1384140813042	-339.0	3.975
1384140813146	-339.0	3.975
1384140813251	-339.0	3.975
1384140813400	-339.0	3.975
1384140813505	-339.0	3.975
1384140813609	-339.0	3.975
1384140813715	-339.0	3.975
1384140813822	-339.0	3.975
1384140813926	-341.0	3.973
1384140814031	-341.0	3.973
1384140814137	-341.0	3.973
1384140814242	-341.0	3.973
1384140814346	-341.0	3.973
1384140814451	-341.0	3.973
1384140814574	-341.0	3.973
1384140814680	-341.0	3.973
1384140814785	-341.0	3.973
1384140814890	-351.0	3.966
1384140814996	-351.0	3.966
1384140815101	-351.0	3.966
1384140815207	-351.0	3.966
1384140815316	-351.0	3.966
1384140815422	-351.0	3.966
1384140815527	-351.0	3.966
1384140815632	-351.0	3.966
1384140815738	-351.0	3.966
1384140815844	-351.0	3.966
1384140815950	-312.0	3.985
1384140816070	-312.0	3.985
1384140816176	-312.0	3.985
1384140816281	-312.0	3.985
1384140816385	-312.0	3.985
1384140816490	-312.0	3.985
1384140816596	-312.0	3.985
1384140816701	-312.0	3.985
1384140816807	-312.0	3.985
1384140816925	-319.0	3.984
1384140817031	-319.0	3.984
1384140817137	-319.0	3.984
1384140817243	-319.0	3.984
1384140817348	-319.0	3.984
1384140817454	-319.0	3.984
1384140817561	-319.0	3.984
1384140817688	-319.0	3.984
1384140817794	-319.0	3.984
1384140817901	-319.0	3.976
1384140818006	-319.0	3.976
1384140818111	-319.0	3.976
1384140818216	-319.0	3.976
1384140818322	-319.0	3.976
1384140818493	-319.0	3.976
1384140818599	-319.0	3.976
1384140818705	-319.0	3.976
1384140818810	-319.0	3.976
1384140818916	-314.0	3.984
1384140819023	-314.0	3.984
1384140819128	-314.0	3.984
1384140819259	-314.0	3.984
1384140819364	-314.0	3.984
1384140819470	-314.0	3.984
1384140819575	-314.0	3.984
1384140819682	-314.0	3.984
1384140819788	-314.0	3.984
1384140819893	-304.0	3.98
1384140820019	-304.0	3.98
1384140820124	-304.0	3.98
1384140820229	-304.0	3.98
1384140820335	-304.0	3.98
1384140820442	-304.0	3.98
1384140820548	-304.0	3.98
1384140820653	-304.0	3.98
1384140820779	-304.0	3.98
1384140820885	-299.0	3.987
1384140820990	-299.0	3.987
1384140821095	-299.0	3.987
1384140821202	-299.0	3.987
1384140821307	-299.0	3.987
1384140821412	-299.0	3.987
1384140821541	-299.0	3.987
1384140821647	-299.0	3.987
1384140821752	-299.0	3.987
1384140821859	-299.0	3.987
1384140821966	-298.0	3.989
1384140822071	-298.0	3.989
1384140822176	-298.0	3.989
1384140822304	-298.0	3.989
1384140822409	-298.0	3.989
1384140822515	-298.0	3.989
1384140822622	-298.0	3.989
1384140822727	-298.0	3.989
1384140822833	-298.0	3.989
1384140822940	-298.0	3.988
1384140823070	-298.0	3.988
1384140823176	-298.0	3.988
1384140823283	-298.0	3.988
1384140823388	-298.0	3.988
1384140823537	-298.0	3.988
1384140823648	-298.0	3.988
1384140823754	-298.0	3.988
1384140823883	-298.0	3.988
1384140823988	-298.0	3.987
1384140824095	-298.0	3.987
1384140824201	-298.0	3.987
1384140824307	-298.0	3.987
1384140824413	-298.0	3.987
1384140824519	-298.0	3.987
1384140824649	-298.0	3.987
1384140824754	-298.0	3.987
1384140824860	-298.0	3.987
1384140824967	-297.0	3.987
1384140825072	-297.0	3.987
1384140825177	-297.0	3.987
1384140825285	-297.0	3.987
1384140825412	-297.0	3.987
1384140825518	-297.0	3.987
1384140825624	-297.0	3.987
1384140825730	-297.0	3.987
1384140825836	-297.0	3.987
1384140825943	-298.0	3.987
1384140826049	-298.0	3.987
1384140826179	-298.0	3.987
1384140826285	-298.0	3.987
1384140826391	-298.0	3.987
1384140826496	-298.0	3.987
1384140826601	-298.0	3.987
1384140826708	-298.0	3.987
1384140826813	-298.0	3.987
1384140826939	-297.0	3.986
1384140827045	-297.0	3.986
1384140827150	-297.0	3.986
1384140827256	-297.0	3.986
1384140827361	-297.0	3.986
1384140827467	-297.0	3.986
1384140827574	-297.0	3.986
1384140827703	-297.0	3.986
1384140827809	-297.0	3.986
1384140827915	-298.0	3.978
1384140828020	-298.0	3.978
1384140828126	-298.0	3.978
1384140828231	-298.0	3.978
1384140828337	-298.0	3.978
1384140828462	-298.0	3.978
1384140828615	-298.0	3.978
1384140828724	-298.0	3.978
1384140828830	-298.0	3.978
1384140828935	-297.0	3.987
1384140829041	-297.0	3.987
1384140829148	-297.0	3.987
1384140829274	-297.0	3.987
1384140829379	-297.0	3.987
1384140829484	-297.0	3.987
1384140829590	-297.0	3.987
1384140829695	-297.0	3.987
1384140829800	-297.0	3.987
1384140829905	-297.0	3.987
1384140830011	-298.0	3.986
1384140830116	-298.0	3.986
1384140830222	-298.0	3.986
1384140830328	-298.0	3.986
1384140830434	-298.0	3.986
1384140830558	-298.0	3.986
1384140830663	-298.0	3.986
1384140830770	-298.0	3.986
1384140830875	-298.0	3.986
1384140830981	-297.0	3.987
1384140831088	-297.0	3.987
1384140831218	-297.0	3.987
1384140831325	-297.0	3.987
1384140831431	-297.0	3.987
1384140831537	-297.0	3.987
1384140831643	-297.0	3.987
1384140831750	-297.0	3.987
1384140831854	-297.0	3.987
1384140831984	-306.0	3.985
1384140832089	-306.0	3.985
1384140832194	-306.0	3.985
1384140832299	-306.0	3.985
1384140832404	-306.0	3.985
1384140832509	-306.0	3.985
1384140832614	-306.0	3.985
1384140832735	-306.0	3.985
1384140832840	-306.0	3.985
1384140832944	-347.0	3.951
1384140833049	-347.0	3.951
1384140833154	-347.0	3.951
1384140833259	-347.0	3.951
1384140833363	-347.0	3.951
1384140833469	-347.0	3.951
1384140833574	-347.0	3.951
1384140833724	-347.0	3.951
1384140833833	-347.0	3.951
1384140833937	-345.0	3.965
1384140834042	-345.0	3.965
1384140834146	-345.0	3.965
1384140834252	-345.0	3.965
1384140834357	-345.0	3.965
1384140834461	-345.0	3.965
1384140834566	-345.0	3.965
1384140834671	-345.0	3.965
1384140834776	-345.0	3.965
1384140834883	-345.0	3.965
1384140834999	-327.0	3.961
1384140835105	-327.0	3.961
1384140835212	-327.0	3.961
1384140835317	-327.0	3.961
1384140835423	-327.0	3.961
1384140835528	-327.0	3.961
1384140835635	-327.0	3.961
1384140835765	-327.0	3.961
1384140835872	-327.0	3.961
1384140835978	-299.0	3.973
1384140836084	-299.0	3.973
1384140836189	-299.0	3.973
1384140836296	-299.0	3.973
1384140836401	-299.0	3.973
1384140836531	-299.0	3.973
1384140836637	-299.0	3.973
1384140836742	-299.0	3.973
1384140836847	-299.0	3.973
1384140836954	-297.0	3.983
1384140837060	-297.0	3.983
1384140837166	-297.0	3.983
1384140837290	-297.0	3.983
1384140837396	-297.0	3.983
1384140837502	-297.0	3.983
1384140837608	-297.0	3.983
1384140837718	-297.0	3.983
1384140837824	-297.0	3.983
1384140837930	-297.0	3.983
1384140838062	-298.0	3.983
1384140838168	-298.0	3.983
1384140838275	-298.0	3.983
1384140838380	-298.0	3.983
1384140838485	-298.0	3.983
1384140838590	-298.0	3.983
1384140838697	-298.0	3.983
1384140838850	-298.0	3.983
1384140838957	-298.0	3.98
1384140839063	-298.0	3.98
1384140839168	-298.0	3.98
1384140839273	-298.0	3.98
1384140839378	-298.0	3.98
1384140839483	-298.0	3.98
1384140839591	-298.0	3.98
1384140839697	-298.0	3.98
1384140839802	-298.0	3.98
1384140839908	-298.0	3.98
1384140840013	-294.0	3.983
1384140840120	-294.0	3.983
1384140840225	-294.0	3.983
1384140840333	-294.0	3.983
1384140840438	-294.0	3.983
1384140840543	-294.0	3.983
1384140840649	-294.0	3.983
1384140840754	-294.0	3.983
1384140840860	-294.0	3.983
1384140840965	-296.0	3.972
1384140841073	-296.0	3.972
1384140841179	-296.0	3.972
1384140841284	-296.0	3.972
1384140841389	-296.0	3.972
1384140841494	-296.0	3.972
1384140841600	-296.0	3.972
1384140841705	-296.0	3.972
1384140841813	-296.0	3.972
1384140841919	-296.0	3.972
1384140842024	-295.0	3.983
1384140842129	-295.0	3.983
1384140842235	-295.0	3.983
1384140842340	-295.0	3.983
1384140842446	-295.0	3.983
1384140842553	-295.0	3.983
1384140842659	-295.0	3.983
1384140842764	-295.0	3.983
1384140842869	-295.0	3.983
1384140842974	-294.0	3.982
1384140843080	-294.0	3.982
1384140843186	-294.0	3.982
1384140843293	-294.0	3.982
1384140843400	-294.0	3.982
1384140843505	-294.0	3.982
1384140843610	-294.0	3.982
1384140843715	-294.0	3.982
1384140843821	-294.0	3.982
1384140843973	-294.0	3.982
1384140844093	-293.0	3.982
1384140844199	-293.0	3.982
1384140844304	-293.0	3.982
1384140844410	-293.0	3.982
1384140844515	-293.0	3.982
1384140844622	-293.0	3.982
1384140844727	-293.0	3.982
1384140844852	-293.0	3.982
1384140844958	-293.0	3.982
1384140845064	-319.0	3.972
1384140845170	-319.0	3.972
1384140845275	-319.0	3.972
1384140845380	-319.0	3.972
1384140845486	-319.0	3.972
1384140845594	-319.0	3.972
1384140845700	-319.0	3.972
1384140845805	-319.0	3.972
1384140845911	-319.0	3.972
1384140846016	-318.0	3.966
1384140846121	-318.0	3.966
1384140846227	-318.0	3.966
1384140846343	-318.0	3.966
1384140846448	-318.0	3.966
1384140846553	-318.0	3.966
1384140846658	-318.0	3.966
1384140846764	-318.0	3.966
1384140846869	-318.0	3.966
