1, 1384018604804, 1384018605098, 294, 294
2, 1384018605104, 1384018605386, 282, 12
3, 1384018605391, 1384018605660, 269, 13
4, 1384018605665, 1384018605916, 251, 18
5, 1384018605922, 1384018606244, 322, 71
6, 1384018606249, 1384018606549, 300, 22
7, 1384018606553, 1384018606765, 212, 88
8, 1384018606771, 1384018607145, 374, 162
9, 1384018607150, 1384018607529, 379, 5
10, 1384018607533, 1384018607880, 347, 32
11, 1384018607886, 1384018608265, 379, 32
12, 1384018608269, 1384018608601, 332, 47
13, 1384018608605, 1384018608860, 255, 77
14, 1384018608865, 1384018609106, 241, 14
15, 1384018609110, 1384018609351, 241, 0
16, 1384018609355, 1384018609610, 255, 14
17, 1384018609615, 1384018609874, 259, 4
18, 1384018609879, 1384018610175, 296, 37
19, 1384018610180, 1384018610438, 258, 38
20, 1384018610442, 1384018610728, 286, 28
21, 1384018610732, 1384018611042, 310, 24
22, 1384018611046, 1384018611316, 270, 40
23, 1384018611323, 1384018611547, 224, 46
24, 1384018611552, 1384018611804, 252, 28
25, 1384018611809, 1384018612038, 229, 23
26, 1384018612043, 1384018612330, 287, 58
27, 1384018612340, 1384018612768, 428, 141
28, 1384018612773, 1384018613022, 249, 179
29, 1384018613027, 1384018613337, 310, 61
30, 1384018613343, 1384018613658, 315, 5
31, 1384018613663, 1384018613925, 262, 53
32, 1384018613930, 1384018614268, 338, 76
33, 1384018614273, 1384018614445, 172, 166
34, 1384018614451, 1384018622824, 8373, 8201
35, 1384018622830, 1384018643912, 21082, 12709
36, 1384018643917, 1384018660531, 16614, 4468
37, 1384018660537, 1384018675217, 14680, 1934
38, 1384018675233, 1384018689303, 14070, 610
39, 1384018689308, 1384018710865, 21557, 7487
40, 1384018710871, 1384018726355, 15484, 6073
41, 1384018726376, 1384018744837, 18461, 2977
42, 1384018744846, 1384018784718, 39872, 21411
43, 1384018784726, 1384018821629, 36903, 2969
44, 1384018821635, 1384018849928, 28293, 8610
45, 1384018849934, 1384018852266, 2332, 25961
46, 1384018852270, 1384018852516, 246, 2086
47, 1384018852520, 1384018852768, 248, 2
48, 1384018852773, 1384018852993, 220, 28
49, 1384018852998, 1384018853225, 227, 7
50, 1384018853248, 1384018853458, 210, 17
51, 1384018853463, 1384018853689, 226, 16
52, 1384018853694, 1384018853927, 233, 7
53, 1384018853932, 1384018854182, 250, 17
54, 1384018854188, 1384018854494, 306, 56
