1, 1384135809488, 1384135809538, 50, 50
2, 1384135809544, 1384135809578, 34, 16
3, 1384135809581, 1384135809610, 29, 5
4, 1384135809615, 1384135809640, 25, 4
5, 1384135809646, 1384135809686, 40, 15
6, 1384135809690, 1384135809718, 28, 12
7, 1384135809723, 1384135809743, 20, 8
8, 1384135809747, 1384135809789, 42, 22
9, 1384135809798, 1384135809845, 47, 5
10, 1384135809849, 1384135809897, 48, 1
11, 1384135809900, 1384135809936, 36, 12
12, 1384135809961, 1384135810005, 44, 8
13, 1384135810009, 1384135810044, 35, 9
14, 1384135810049, 1384135810084, 35, 0
15, 1384135810089, 1384135810119, 30, 5
16, 1384135810126, 1384135810174, 48, 18
17, 1384135810179, 1384135810215, 36, 12
18, 1384135810219, 1384135810311, 92, 56
19, 1384135810323, 1384135810363, 40, 52
20, 1384135810368, 1384135810420, 52, 12
21, 1384135810426, 1384135810467, 41, 11
22, 1384135810471, 1384135810516, 45, 4
23, 1384135810524, 1384135810551, 27, 18
24, 1384135810556, 1384135810595, 39, 12
25, 1384135810600, 1384135810623, 23, 16
26, 1384135810628, 1384135810657, 29, 6
27, 1384135810662, 1384135810695, 33, 4
28, 1384135810708, 1384135810752, 44, 11
29, 1384135810757, 1384135810800, 43, 1
30, 1384135810806, 1384135810848, 42, 1
31, 1384135810858, 1384135810890, 32, 10
32, 1384135810896, 1384135810918, 22, 10
33, 1384135810922, 1384135810942, 20, 2
34, 1384135810947, 1384135811917, 970, 950
35, 1384135811925, 1384135814066, 2141, 1171
36, 1384135814074, 1384135816011, 1937, 204
37, 1384135816021, 1384135816144, 123, 1814
38, 1384135816156, 1384135817241, 1085, 962
39, 1384135817251, 1384135820005, 2754, 1669
40, 1384135820017, 1384135821645, 1628, 1126
41, 1384135821655, 1384135823897, 2242, 614
42, 1384135823907, 1384135828405, 4498, 2256
43, 1384135828415, 1384135833829, 5414, 916
44, 1384135833841, 1384135837619, 3778, 1636
45, 1384135837629, 1384135838130, 501, 3277
46, 1384135838141, 1384135838210, 69, 432
47, 1384135838220, 1384135838328, 108, 39
48, 1384135838336, 1384135838438, 102, 6
49, 1384135838445, 1384135838473, 28, 74
50, 1384135838481, 1384135838510, 29, 1
51, 1384135838519, 1384135838549, 30, 1
52, 1384135838570, 1384135838608, 38, 8
53, 1384135838643, 1384135838674, 31, 7
54, 1384135838679, 1384135838715, 36, 5
55, 1384135838723, 1384135838766, 43, 7
56, 1384135838774, 1384135838820, 46, 3
57, 1384135838827, 1384135838872, 45, 1
58, 1384135838899, 1384135841817, 2918, 2873
59, 1384135841825, 1384135843558, 1733, 1185
60, 1384135843566, 1384135845605, 2039, 306
61, 1384135845633, 1384135846937, 1304, 735
62, 1384135846947, 1384135848780, 1833, 529
63, 1384135848788, 1384135849907, 1119, 714
64, 1384135849916, 1384135850009, 93, 1026
65, 1384135850017, 1384135850091, 74, 19
66, 1384135850106, 1384135850150, 44, 30
67, 1384135850157, 1384135850213, 56, 12
68, 1384135850220, 1384135850251, 31, 25
69, 1384135850258, 1384135850295, 37, 6
70, 1384135850303, 1384135850335, 32, 5
71, 1384135850369, 1384135850398, 29, 3
72, 1384135850405, 1384135850446, 41, 12
73, 1384135850455, 1384135850486, 31, 10
74, 1384135850494, 1384135850528, 34, 3
75, 1384135850535, 1384135850568, 33, 1
76, 1384135850577, 1384135850610, 33, 0
